Time (s),Depth,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.688,1029.7337559013397,17.725969924849398,1933.4424,18.662437438964844,1933.4424,-902.271484375,3738199.5
0.692,1036.8995802728964,21.770478488897513,3114.9893,18.874771118164062,3114.9893,408.171875,9703158.0
0.696,1043.9999193354395,20.831758812963777,3544.6436,20.412988662719727,3544.6436,1589.7193359375,12564498.0
0.7,1051.2220693001143,20.3557584199334,2900.163,19.541357040405273,2900.163,2384.578515625,8410946.0
0.704,1058.2390909843589,9.247372928234947,1718.6152,18.021495819091797,1718.6152,2642.370703125,2953638.2
0.708,1065.3802711899282,22.61143390388705,537.0674,15.708924293518066,537.0674,2363.095703125,288441.38
0.712,1072.6713487092045,21.279647105197235,107.41406,6.536837100982666,107.41406,1761.5806640625,11537.781
0.716,1080.1336463961752,21.103560225301035,214.82715,1.9898474216461182,214.82715,1095.6173828125,46150.703
0.72,1087.5666631178149,18.648350190378707,0.0,4.174905776977539,0.0,515.584765625,0.0
0.724,1095.0243851122643,11.738676050434439,-1503.7861,14.113205909729004,1503.7861,-128.8955078125,2261372.8
0.728,1102.5796601207203,26.154239501819333,-4403.9453,19.537290573120117,4403.9453,-1117.098046875,19394734.0
0.732,1110.0635002858328,17.87222049163344,-7304.1094,21.29477310180664,7304.1094,-2599.402734375,53350012.0
0.736,1117.3107251718775,23.68882391708277,-8270.828,227.25071716308594,8270.828,-4296.5337890625,68406600.0
0.74,1124.698122288583,22.507267217875807,-5692.9062,23.258073806762695,5692.9062,-5435.1150390625,32409182.0
0.744,1132.294964600363,11.741906371933643,-322.23926,22.86310386657715,322.23926,-5198.8056640625,103838.14
0.748,1139.5269059529987,27.226690870487822,5907.7344,22.94627571105957,5907.7344,-3136.4697265625,34901324.0
0.752,1147.062443667998,7.777475213919523,10311.684,22.611364364624023,10311.684,386.6888671875,106330820.0
0.756,1154.1677879049791,27.438454354245547,11278.406,21.99486541748047,11278.406,4296.5357421875,127202450.0
0.76,1161.9130396287444,22.742360414011593,8807.898,21.275203704833984,8807.898,7196.6966796875,77579070.0
0.764,1169.018316707781,23.55114251490813,4403.949,20.078615188598633,4403.949,8141.934375,19394768.0
0.768,1176.729470908177,12.624421130773413,-644.4795,19.81000518798828,644.4795,6831.4916015625,415353.8
0.772,1183.5940822966284,15.488500708050676,-5155.84,19.550561904907227,5155.84,3737.9869140625,26582684.0
0.776,1191.3144183751729,10.482511731169932,-8270.828,19.360910415649414,8270.828,-171.8599609375,68406600.0
0.78,1198.7278517612299,14.134657788652758,-9452.375,19.93619155883789,9452.375,-3823.9146484375,89347390.0
0.784,1206.4571838934326,17.847606411134933,-8270.828,229.45655822753906,8270.828,-6358.8701171875,68406600.0
0.788,1213.6541737929729,11.109543448242649,-4726.1875,21.602825164794922,4726.1875,-7175.21171875,22336848.0
0.792,1221.4453641450905,26.36292423207829,107.41406,21.956871032714844,107.41406,-6122.5609375,11537.781
0.796,1229.5059771442761,25.789439201291458,4618.7734,22.41360855102539,4618.7734,-3544.640625,21333068.0
0.8,1237.6595944491814,26.737524225441508,7304.1094,23.280887603759766,7304.1094,-193.34375,53350012.0
0.804,1245.6272068376284,25.000540786417805,7196.6953,23.372806549072266,7196.6953,2900.1609375,51792424.0
0.808,1253.5001480273086,17.50271578756738,4726.1875,23.843721389770508,4726.1875,4790.6359375,22336848.0
0.812,1260.7393634154366,10.956871072577908,1074.1348,24.268211364746094,1074.1348,4983.980078125,1153765.5
0.816,1267.8881760700003,11.033581128399728,-2148.2666,24.696426391601562,2148.2666,3630.5720703125,4615049.5
0.82,1275.5322447046426,23.490999999999996,-3759.4678,25.39510726928711,3759.4678,1417.856640625,14133598.0
0.824,1283.4948550689383,24.3972833390098,-3437.2275,224.20693969726562,3437.2275,-708.9279296875,11814533.0
0.828,1291.309789267582,24.269997305301075,-1826.0264,26.624475479125977,1826.0264,-2019.370703125,3334372.2
0.832,1299.047521391918,27.32577087844252,-214.82617,25.353914260864258,214.82617,-2277.162890625,46150.285
0.836,1306.6006351416008,6.0999237830073785,644.48145,24.590431213378906,644.48145,-1718.61328125,415356.34
0.84,1313.8683622081962,8.000575745115864,644.48145,23.97610855102539,644.48145,-837.8234375,415356.34
0.844,1321.1923873860203,25.68943873250475,214.82715,17.831308364868164,214.82715,-107.4125,46150.703
0.848,1329.0022950438438,15.000127767062924,429.6543,1.9878838062286377,429.6543,343.7236328125,184602.81
0.852,1336.2263143449234,22.7273159917112,1181.5479,21.74726104736328,1181.5479,622.9984375,1396055.4
0.856,1343.3087467473001,13.47789683523121,1826.0283,28.447704315185547,1826.0283,859.3078125,3334379.5
0.86,1350.9675932714088,22.503683243775313,1288.9619,28.93944549560547,1288.9619,988.20390625,1661422.9
0.864,1358.8797201511638,21.785307098364882,-537.0664,28.38195037841797,537.0664,837.8251953125,288440.3
0.868,1366.9548153115122,23.515940631467803,-3007.5742,29.11237144470215,3007.5742,150.3794921875,9045503.0
0.872,1375.1266633400303,19.392142049115584,-4403.9453,221.6754913330078,4403.9453,-966.719140625,19394734.0
0.876,1383.2268301039185,21.907487913508962,-3652.0547,27.616180419921875,3652.0547,-2062.3357421875,13337503.0
0.88,1391.1529339135507,23.468900516377666,-859.30664,26.732614517211914,859.30664,-2491.989453125,738407.9
0.884,1399.086711390222,17.544040251204187,2685.335,25.708417892456055,2685.335,-1847.5091796875,7211024.0
0.888,1407.4395277429899,21.83967249060637,5585.496,26.008974075317383,5585.496,-128.8951171875,31197766.0
0.892,1414.845394167132,5.4639211665733205,6229.9766,25.53275489807129,6229.9766,1997.8892578125,38812610.0
0.896,1421.7368382476434,6.812894852570755,4403.949,24.978548049926758,4403.949,3609.0900390625,19394768.0
0.9,1429.1834174777032,22.723010097323773,644.48145,25.367441177368164,644.48145,3909.84765625,415356.34
0.904,1437.6205744655374,19.536418953802503,-3437.2275,25.25899314880371,3437.2275,2685.33515625,11814533.0
0.908,1445.0036814307657,20.070512471712618,-6122.5625,25.40003204345703,6122.5625,343.7234375,37485772.0
0.912,1451.8201036444198,18.8328445333636,-6229.9727,224.20465087890625,6229.9727,-2148.26640625,38812560.0
0.916,1459.223168938684,7.5924992648588745,-3759.4678,26.076570510864258,3759.4678,-3780.9498046875,14133598.0
0.92,1466.5292499180632,14.03467245329714,0.0,26.298412322998047,0.0,-3909.84609375,0.0
0.924,1474.5524918563417,18.517687459792043,3222.4033,26.428403854370117,3222.4033,-2577.919921875,10383883.0
0.928,1481.8442191754018,17.594471217337606,4618.7734,27.345703125,4618.7734,-429.652734375,21333068.0
0.932,1490.3557770315424,22.0692824178036,3652.0557,28.26483726501465,3652.0557,1546.7529296875,13337511.0
0.936,1497.5213660308614,9.298024523147006,1181.5479,29.272842407226562,1181.5479,2534.9560546875,1396055.4
0.94,1504.532479122867,16.503982724538407,-1181.5469,31.123336791992188,1181.5469,2298.6466796875,1396053.0
0.944,1511.430196173151,10.430396076537075,-1933.4404,33.42074966430664,1933.4404,1267.4779296875,3738192.0
0.948,1518.691044607955,9.904015132222726,-966.7197,208.3213348388672,966.7197,150.379296875,934547.0
0.952,1525.5701791797908,7.528753413253155,751.89453,65.41278839111328,751.89453,-429.6529296875,565345.4
0.956,1532.0446572339113,6.467747987251988,1181.5479,61.37248229980469,1181.5479,-429.6529296875,1396055.4
0.96,1538.2487590620176,7.7399751812403474,-751.8926,41.10719299316406,751.8926,-343.7220703125,565342.44
0.964,1545.1065241068204,8.649995643439096,-3974.295,35.07756042480469,3974.295,-751.89296875,15795020.0
0.968,1551.8828969181313,6.7217103081873395,-5478.082,217.12403869628906,5478.082,-1654.1654296875,30009382.0
0.972,1559.1124665246437,6.637002678028062,-2792.747,31.638397216796875,2792.747,-2363.09375,7799436.0
0.976,1566.5530837528677,7.208453803216295,3652.0557,31.172304153442383,3652.0557,-1868.9921875,13337511.0
0.98,1574.0794570965545,12.035798251454805,9882.031,30.780237197875977,9882.031,257.792578125,97654540.0
0.984,1581.3044121816356,15.615867067516808,11063.578,30.507604598999023,11063.578,3265.3671875,122402760.0
0.988,1588.953827834527,14.007650557715223,5263.254,30.563369750976562,5263.254,5413.634375,27701842.0
0.992,1595.6199363418466,13.455098670130342,-4403.9453,30.66800308227539,4403.9453,5091.3947265625,19394734.0
0.996,1602.8677524475604,14.33504559439633,-11493.23,30.76182746887207,11493.23,2062.3375,132094344.0
1.0,1610.0723039826662,11.024372495248652,-11385.816,218.8321990966797,11385.816,-2191.23203125,129636820.0
1.004,1616.822304391822,12.644023371780866,-4511.3594,32.21389389038086,4511.3594,-5306.21953125,20352364.0
1.008,1623.3037107695327,10.649275016073956,3652.0557,33.584163665771484,3652.0557,-5628.4591796875,13337511.0
1.012,1629.9140735872013,10.814393824398556,6981.871,35.567623138427734,6981.871,-3351.2958984375,48746524.0
1.016,1636.6349668124287,9.47193108308583,4081.71,40.029476165771484,4081.71,-236.3078125,16660356.0
1.02,1642.8658821381262,10.281,-1503.7861,47.05805206298828,1503.7861,1740.0982421875,2261372.8
1.024,1649.6605491839541,11.46415606528379,-4081.708,199.04493713378906,4081.708,1826.028515625,16660340.0
1.028,1656.7097591862891,12.18590240813717,-1503.7861,47.06818771362305,1503.7861,794.86015625,2261372.8
1.032,1663.9985215036647,10.337684138261563,3759.4697,42.14259719848633,3759.4697,150.3798828125,14133613.0
1.036,1671.1374867288976,9.904987259743928,6229.9766,38.855411529541016,6229.9766,580.033203125,38812610.0
1.04,1678.5575157593155,9.721150315186408,3222.4033,37.36978530883789,3222.4033,1525.27109375,10383883.0
1.044,1685.7581043641687,13.605186793068832,-3222.4014,37.758689880371094,3222.4014,1697.132421875,10383871.0
1.048,1693.1698167848106,15.690021217467276,-7518.9336,37.965518951416016,7518.9336,494.1029296875,56534364.0
1.052,1700.7915989066182,18.821981038706472,-5692.9062,212.4049835205078,5692.9062,-1396.372265625,32409182.0
1.056,1708.4059750771085,16.7092265416341,1288.9619,37.14107894897461,1288.9619,-2384.5751953125,1661422.9
1.06,1716.1192924801655,15.509456988254719,8056.004,35.74379348754883,8056.004,-1417.855078125,64899200.0
1.064,1723.4702286045056,17.606252521155373,9452.379,34.2004508972168,9452.379,1117.1009765625,89347464.0
1.068,1730.906317397728,18.03007395761231,4081.71,33.32805252075195,4081.71,3437.2296875,16660356.0
1.072,1738.5265172313575,14.40533241820162,-4189.121,31.77237892150879,4189.121,3737.98671875,17548736.0
1.076,1746.118039220438,17.692474509137853,-9774.617,30.168563842773438,9774.617,1525.2708984375,95543144.0
1.08,1753.6382818252707,26.602819167705952,-9774.617,220.40089416503906,9774.617,-2040.8533203125,95543144.0
1.084,1761.5063001585343,19.326873996829306,-4833.6016,28.313438415527344,4833.6016,-4898.0494140625,23363704.0
1.088,1769.2944538751033,25.00822354251545,1288.9619,26.738510131835938,1288.9619,-5456.5990234375,1661422.9
1.092,1777.2905539003332,25.008768553612512,5800.3203,26.197826385498047,5800.3203,-3458.7107421875,33643716.0
1.096,1785.1761503598332,4.1964983738973896,7089.2812,24.749656677246094,7089.2812,-85.9310546875,50257908.0
1.1,1792.8175451491318,25.433680806278506,5907.7344,23.46578598022461,5907.7344,3050.5392578125,34901324.0
1.104,1800.9321855432934,26.598645133525217,3007.5752,24.304723739624023,3007.5752,4618.774609375,9045509.0
1.108,1809.0521924371892,29.799148588450393,-644.4795,25.015031814575195,644.4795,4232.086328125,415353.8
1.112,1817.1671323018259,23.860110135652995,-3652.0547,25.935020446777344,3652.0547,2341.611328125,13337503.0
1.116,1825.4575824992305,23.318077123104725,-4833.6016,28.301620483398438,4833.6016,-42.965234375,23363704.0
1.12,1833.7237648052267,16.23287749606127,-3329.8145,219.22366333007812,3329.8145,-1890.475,11087664.0
1.124,1842.0737599373194,15.619332829456571,-214.82617,33.0985221862793,214.82617,-2534.9552734375,46150.285
1.128,1850.2901801158653,28.822160882479853,2363.0947,36.843746185302734,2363.0947,-1933.4404296875,5584216.5
1.132,1858.6181831945964,29.45199606343409,2577.9229,41.686798095703125,2577.9229,-687.444921875,6645686.0
1.136,1867.3683568133745,29.03640940033261,322.2412,43.96363830566406,322.2412,343.7236328125,103839.4
1.14,1876.1202534631302,17.962486265391,-2255.6807,41.88612365722656,2255.6807,558.550390625,5088095.5
1.144,1884.3248979703885,24.659148976958193,-2900.1611,211.51463317871094,2900.1611,21.4833984375,8410935.0
1.148,1892.767423937741,41.57646491735279,-1074.1328,35.95957565307617,1074.1328,-665.962109375,1153761.2
1.152,1901.6282373593817,41.95762584251382,1611.2021,34.54585647583008,1611.2021,-859.30625,2595972.2
1.156,1910.116526789537,33.26547515643315,2900.163,34.16543197631836,2900.163,-343.721875,8410946.0
1.16,1918.6551989521286,41.23077926935386,1933.4424,34.78522491455078,1933.4424,494.102734375,3738199.5
1.164,1927.2574417249116,33.76905378794371,-107.41211,37.21778869628906,107.41211,1052.6525390625,11537.361
1.168,1935.9939940694494,41.94397331251962,-1288.96,43.183494567871094,1288.96,1009.687109375,1661417.8
1.172,1944.7832898079605,37.72580935888034,-751.8926,197.9061279296875,751.8926,537.0681640625,565342.44
1.176,1953.714428355569,41.157118823987695,751.89453,50.5713996887207,751.89453,107.414453125,565345.4
1.18,1962.6206624543797,41.28712617245819,1718.6152,40.44456100463867,1718.6152,64.4490234375,2953638.2
1.184,1971.3610549794626,39.19771945998424,1288.9619,32.649112701416016,1288.9619,343.723828125,1661422.9
1.188,1979.636800057245,26.89482416774372,107.41406,26.74590492248535,107.41406,622.9986328125,11537.781
1.192,1987.701108501548,33.24274034742522,-966.7197,22.132999420166016,966.7197,580.033203125,934547.0
1.196,1996.1862120683502,40.8829711545006,-1611.2002,17.224939346313477,1611.2002,107.4142578125,2595966.0
1.2,2004.826296180678,40.1736743261235,-2148.2666,14.116776466369629,2148.2666,-665.962109375,4615049.5
1.204,2013.6132257354527,27.714980500341884,-2792.747,233.17437744140625,2792.747,-1482.30390625,7799436.0
1.208,2022.352034743047,37.80240694860851,-2792.747,21.759578704833984,2792.747,-2062.3361328125,7799436.0
1.212,2030.9191307461385,33.89774848925662,-1074.1328,25.286663055419922,1074.1328,-2083.81875,1153761.2
1.216,2039.6962616892408,39.54791590485121,2148.2686,27.25476837158203,2148.2686,-1331.925,4615058.0
1.22,2048.4686145382593,39.81860795276615,4941.0156,28.230239868164062,4941.0156,85.9314453125,24413636.0
1.224,2057.280446589691,39.08303862325996,5263.254,28.712491989135742,5263.254,1697.131640625,27701842.0
1.228,2065.9030095673447,43.41618329859434,2685.335,29.597225189208984,2685.335,2792.748046875,7211024.0
1.232,2074.8299263666736,46.57153611002801,-1181.5469,30.842002868652344,1181.5469,2771.265234375,1396053.0
1.236,2083.7159342772534,49.588588079029556,-3437.2275,31.84635353088379,3437.2275,1654.166015625,11814533.0
1.24,2092.888707102087,44.98751236903321,-2792.747,215.7488555908203,2792.747,107.4134765625,7799436.0
1.244,2101.971521589125,55.18135640773249,-322.23926,42.40483474731445,322.23926,-1009.68515625,103838.14
1.248,2111.030151505425,49.61528636451144,1396.375,61.838417053222656,1396.375,-1267.4771484375,1949863.1
1.252,2120.1239536188627,51.64807465872356,537.0674,59.051673889160156,537.0674,-923.754296875,288441.38
1.256,2129.213388265559,52.74661483170089,-2040.8535,40.34587097167969,2040.8535,-644.4794921875,4165083.0
1.26,2138.127703856956,62.94969634993751,-3974.295,216.61105346679688,3974.295,-880.7890625,15795020.0
1.264,2145.9896018306367,75.04440045765894,-3329.8145,31.27306365966797,3329.8145,-1482.3041015625,11087664.0
1.268,2153.993853362564,74.37870451427355,0.0,30.735057830810547,0.0,-1761.5791015625,0.0
1.272,2162.5709482593825,78.93496033856837,3759.4697,30.298738479614258,3759.4697,-1117.0986328125,14133613.0
1.276,2172.3009127386467,44.50588945748048,5370.668,30.569252014160156,5370.668,365.2056640625,28844074.0
1.28,2181.75231107238,37.75243435739432,3652.0557,31.863117218017578,3652.0557,1890.47578125,13337511.0
1.284,2191.8395631123126,53.25021114724759,-107.41211,33.21700668334961,107.41211,2534.95625,11537.361
1.288,2202.091473323909,38.97010964360378,-3222.4014,35.777042388916016,3222.4014,1890.4759765625,10383871.0
1.292,2211.189190165296,50.17303144880437,-3544.6406,210.11083984375,3544.6406,429.65390625,12564477.0
1.296,2220.4175144550113,58.38152082235542,-644.4795,41.7078742980957,644.4795,-773.3755859375,415353.8
1.3,2229.609901891523,62.857385354365555,3222.4033,39.704132080078125,3222.4033,-859.3060546875,10383883.0
1.304,2238.9230627742368,77.65687468785893,5048.4297,36.70497512817383,5048.4297,171.8623046875,25486642.0
1.308,2247.9580461264363,45.829121016884166,3007.5752,33.917213439941406,3007.5752,1417.8576171875,9045509.0
1.312,2256.826613771825,39.59556724351508,-1718.6133,31.971757888793945,1718.6133,1783.0630859375,2953631.5
1.316,2265.8179759382174,44.74808492722448,-6015.1484,31.40886116027832,6015.1484,708.929296875,36182012.0
1.32,2274.7831047993222,37.50913712040773,-6659.629,218.77737426757812,6659.629,-1267.4771484375,44350656.0
1.324,2283.767712885347,38.139367367503525,-3222.4014,31.27706527709961,3222.4014,-2921.643359375,10383871.0
1.328,2292.9535830457517,39.390436570226996,1718.6152,32.2459602355957,1718.6152,-3179.4353515625,2953638.2
1.332,2302.249526531177,32.264202610810926,4618.7734,34.40251541137695,4618.7734,-1911.9580078125,21333068.0
1.336,2311.4696496981824,35.99569977659864,3544.6436,38.27605438232422,3544.6436,0.000390625,12564498.0
1.34,2320.7366445280572,46.04285850483713,-214.82617,42.936832427978516,214.82617,1288.9609375,46150.285
1.344,2330.0706720640924,69.40792469743803,-3329.8145,44.114219665527344,3329.8145,1267.4783203125,11087664.0
1.348,2339.524998727372,43.40051651867069,-3437.2275,209.6591339111328,3437.2275,236.309765625,11814533.0
1.352,2348.789796664025,66.9599767434386,-322.23926,35.50821304321289,322.23926,-751.8927734375,103838.14
1.356,2358.038544160153,59.633834100188736,3437.2295,30.95433235168457,3437.2295,-773.3755859375,11814547.0
1.36,2367.324782433879,43.24046498837255,5370.668,27.835405349731445,5370.668,343.7232421875,28844074.0
1.364,2376.5467354850134,44.474684132661245,4618.7734,25.778106689453125,4618.7734,1933.4408203125,21333068.0
1.368,2385.7943079334946,71.08285008455417,2363.0947,21.785104751586914,2363.0947,3093.5052734375,5584216.5
1.372,2395.2763077314125,64.68007693285242,537.0674,16.022632598876953,537.0674,3265.3666015625,288441.38
1.376,2404.7893645129225,65.07070432007636,-537.0664,10.848611831665039,537.0664,2470.507421875,288440.3
1.38,2414.642068967838,88.88985519523119,-1503.7861,8.496432304382324,1503.7861,1095.6166015625,2261372.8
1.384,2423.962410314677,83.18784350340133,-3652.0547,13.550975799560547,3652.0547,-558.5490234375,13337503.0
1.388,2433.398485522169,69.7466351914484,-6874.453,19.37357521057129,6874.453,-2406.05859375,47258104.0
1.392,2442.9588178830004,65.29203839563426,-9022.723,227.78575134277344,9022.723,-4318.0166015625,81409530.0
1.396,2452.5722478307807,70.97913516812791,-7733.7617,23.707956314086914,7733.7617,-5757.3556640625,59811070.0
1.4,2462.103287843083,66.27073449405806,-2255.6807,24.540786743164062,2255.6807,-5907.7345703125,5088095.5
1.404,2471.44243954661,60.34086180099934,5478.082,25.073123931884766,5478.082,-4081.7072265625,30009382.0
1.408,2480.6941206858733,63.507486876316875,11600.645,25.38125228881836,11600.645,-386.6876953125,134574960.0
1.412,2489.8202505867557,67.05617133778486,12782.191,25.163156509399414,12782.191,3974.2951171875,163384420.0
1.416,2499.078071797923,85.6083836018359,8807.898,24.796817779541016,8807.898,7282.6271484375,77579070.0
1.42,2508.9593883562466,97.70650147279126,2148.2686,24.313438415527344,2148.2686,8163.4169921875,4615058.0
1.424,2518.359107753399,93.42721906913592,-3544.6406,23.080551147460938,3544.6406,6358.8724609375,12564477.0
1.428,2527.6799938115496,99.41781138673355,-6122.5625,20.77523422241211,6122.5625,2814.2310546875,37485772.0
1.432,2537.0628484470158,100.88818904325024,-6122.5625,16.8436336517334,6122.5625,-966.7197265625,37485772.0
1.436,2546.4220849486537,121.89588186423352,-5478.082,237.1831512451172,5478.082,-3823.9158203125,30009382.0
1.44,2556.255841857571,19.270481117031785,-5048.426,12.191289901733398,5048.426,-5263.2546875,25486602.0
1.444,2566.5639420657203,21.915077077933283,-4296.535,15.194295883178711,4296.535,-5413.63359375,18460214.0
1.448,2576.5378509134503,22.016092940391754,-2040.8535,19.65138816833496,2040.8535,-4597.291796875,4165083.0
1.452,2587.1952333852814,25.31809434320509,2040.8545,23.48334312438965,2040.8545,-2964.6083984375,4165087.0
1.456,2597.577115840349,23.694686524789212,6015.1484,25.91414451599121,6015.1484,-665.9623046875,36182012.0
1.46,2606.952886317721,18.36831660973703,7196.6953,27.010761260986328,7196.6953,1783.0619140625,51792424.0
1.464,2616.8584388690615,16.520468339285035,4833.6016,28.373825073242188,4833.6016,3609.0892578125,23363704.0
1.468,2626.5944301887403,17.246460981046038,322.2412,30.2381649017334,322.2412,4081.708203125,103839.4
1.472,2636.171701122794,18.62911925683653,-3114.9873,31.656715393066406,3114.9873,3050.53984375,9703146.0
1.476,2645.740696065412,19.73076843944346,-3544.6406,215.83163452148438,3544.6406,1138.58203125,12564477.0
1.48,2654.9824086541553,20.19719350938543,-1396.373,38.76955795288086,1396.373,-580.031640625,1949857.6
1.484,2664.8489672043347,23.925878510786728,966.7217,43.718353271484375,966.7217,-1353.4076171875,934550.8
1.488,2674.8347438980245,23.36012255013282,1611.2021,46.08372497558594,1611.2021,-1095.6154296875,2595972.2
1.492,2685.2216443247316,28.378988204699496,537.0674,43.67497634887695,537.0674,-365.2044921875,288441.38
1.496,2695.8246707910616,24.07127304462643,-859.30664,39.81697082519531,859.30664,171.8623046875,738407.9
1.5,2706.561552703705,31.20791310740051,-1181.5469,211.15933227539062,1181.5469,214.8275390625,1396053.0
