Time (s),Depth,Sonic_Velocity,AC,R64,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.356,368.2744139316717,1940.3770970466398,157.08291627597023,15.784257870063772,7.545000000000001,841.54297,28.426097869873047,841.54297,-1619.9703125,708194.56
0.36,371.85359678585286,1642.9672592416912,185.518,14.49139919646408,7.269999999999997,6732.3438,27.04640769958496,6732.3438,-441.81015625,45324452.0
0.364,375.23311252017993,1642.9672592416912,185.518,14.910913882869737,7.829999999999999,11045.254,26.585693359375,11045.254,2188.0123046875,121997630.0
0.368,378.51387413910754,1664.6698947736352,183.09939046317703,15.616028810262508,7.974277482782143,10729.672,25.56853675842285,10729.672,5196.5279296875,115125860.0
0.372,381.96944973316687,1772.1189748007398,171.99987071963744,15.458664128079338,7.831000000000002,5364.836,25.162517547607422,5364.836,6942.7296875,28781464.0
0.376,385.3155611413849,1619.8133968297782,188.16993334272624,14.658153097789057,7.708408043599448,-3155.787,25.18634605407715,3155.787,6143.263671875,9958992.0
0.38,388.52291440637214,1596.680915262761,190.89600000000002,13.212334779922369,7.135999999999998,-10729.676,25.002513885498047,10729.676,2650.859765625,115125944.0
0.384,391.72207523758874,1590.0424115643239,191.69300000000004,12.521298057020807,7.3759776768820915,-13780.27,24.924148559570312,13780.27,-2314.244921875,189895820.0
0.388,394.9604194775804,1659.0012246564165,183.72499999999994,11.666893781365223,5.926999999999999,-11150.445,225.12841796875,11150.445,-6690.268359375,124332430.0
0.392,398.1596089966671,1573.6892376797382,193.68499999999997,13.131921799332659,7.215876055528809,-4733.6797,24.71295738220215,4733.6797,-8709.971484375,22407724.0
0.396,401.5437155813044,1840.4809767779511,165.78852091246978,21.904911888135057,10.208470197762379,2103.8574,24.729598999023438,2103.8574,-7658.042578125,4426216.0
0.4,405.1697697483572,1693.897965988663,179.94000000000003,22.963417428339824,7.865265392265021,6416.7656,24.761634826660156,6416.7656,-4228.754296875,41174880.0
0.404,409.0123123754037,1820.897305693292,167.38999999999993,22.561017843887093,9.158534480907257,7047.922,24.275548934936523,7047.922,-63.116015625,49673204.0
0.408,413.0101719400292,1953.8766564590499,155.9990390046587,22.177000000000003,10.32567331394529,5049.258,23.830474853515625,5049.258,3176.824609375,25495004.0
0.412,417.15956035297114,2095.714072434897,145.43994979519104,18.54217585881317,8.819321021134,2103.8574,23.4168701171875,2103.8574,4544.33203125,4426216.0
0.416,421.3785470596154,2150.4823397637415,141.7356913513574,18.50842905880761,9.605000000000002,0.0,20.524471282958984,0.0,4123.560546875,0.0
0.42,425.6579254381456,2142.0890990997327,142.29099999999997,18.36832285077253,9.427999999999999,-631.1582,13.149683952331543,631.1582,2713.97578125,398360.7
0.424,429.9029016812525,2036.6027221520635,149.66100000000003,18.01616067250255,9.968000000000002,-525.96484,1.0728329420089722,525.96484,1199.1984375,276639.03
0.428,434.053017730431,2083.7463681421978,146.27500000000003,17.46116804965282,8.207117127556232,-736.3506,2.5160186290740967,736.3506,42.0767578125,542212.2
0.432,438.252941715772,2047.4926947234073,148.865,16.31599990831871,8.764060576259988,-1683.0869,14.06872844696045,1683.0869,-715.312109375,2832781.5
0.436,442.2505465514819,1857.5640393370713,164.10574143952715,14.082814172496146,7.269999999999997,-2945.4014,20.46000099182129,2945.4014,-1304.3923828125,8675389.0
0.44,445.6240339683344,1663.0392968400097,183.27893206333954,12.88478980950093,6.749,-3471.3662,226.29798889160156,3471.3662,-1872.433984375,12050383.0
0.444,448.9426468485877,1645.9903967640512,185.1781046167374,12.536735315140998,6.625,-2419.4375,25.076459884643555,2419.4375,-2251.128515625,5853678.0
0.448,452.3949775561603,1722.6960376446573,176.93201067353456,16.363562294356285,9.09253815452043,105.19238,25.89920425415039,105.19238,-2082.819921875,11065.4375
0.452,456.3761419999852,2030.5457295350518,150.10747742002116,16.65841111999617,9.084000000000001,2735.0146,24.930908203125,2735.0146,-1199.199609375,7480305.0
0.456,460.4716048105794,2033.8847331860866,149.86099999999993,16.36541965604116,7.977000000000003,4312.9062,23.245758056640625,4312.9062,252.4619140625,18601160.0
0.46,464.42254964229704,1903.6962652172003,160.10974757635327,21.37312748211499,10.112832168899354,4418.0977,22.68576431274414,4418.0977,1830.3546875,19519586.0
0.464,468.30458511494146,1921.7626877974067,158.60867097946436,23.764275106896783,10.155,3155.7861,20.492568969726562,3155.7861,2945.3994140625,9958986.0
0.468,472.0666180822215,1907.1336057214014,159.82099999999997,21.357921293195503,9.084000000000001,1577.8936,16.974119186401367,1577.8936,3239.9396484375,2489748.0
0.472,475.94814350179405,1968.5746775303726,154.83309257216425,17.778407175089775,8.434,105.19238,14.690000534057617,105.19238,2713.9751953125,11065.4375
0.476,479.9570286539791,2028.4974610505865,150.259,18.464931374912844,9.084000000000001,-1262.3154,13.254053115844727,1262.3154,1598.930859375,1593440.2
0.48,483.9355071780734,1979.0208052436342,154.01768922200407,17.60124641096251,8.535898658641537,-2735.0156,13.290627479553223,2735.0156,168.308203125,7480310.5
0.484,488.06762656703677,1991.0451929547573,153.08578030383532,15.806769623911553,8.126000000000001,-4418.1016,14.857690811157227,4418.1016,-1346.4693359375,19519622.0
0.488,492.03850282235504,2009.85143716247,151.653,15.897090959600465,8.653989543990443,-5890.801,16.73081398010254,5890.801,-2840.208203125,34701532.0
0.492,496.03833911447975,2026.6684462716582,150.40857274063345,15.324996531312582,8.03412528057376,-6416.7656,231.61691284179688,6416.7656,-4144.5998046875,41174880.0
0.496,500.1942901403882,2089.333074322776,145.88387960627145,14.629399690173189,7.977000000000003,-5049.258,20.47374725341797,5049.258,-4901.98828125,25495004.0
0.5,504.3567358773773,2076.4865813412566,146.78647175476087,15.113588121987931,8.366940609939657,-1472.7012,21.809816360473633,1472.7012,-4649.525390625,2168848.8
0.504,508.5160169691316,2020.8860649402934,150.82496606173714,13.45319490926057,7.025982229562173,3260.9795,22.842504501342773,3260.9795,-3113.7091796875,10633987.0
0.508,512.625540373169,2112.594000741459,144.27844322586094,14.548787826121675,7.977000000000003,7258.3086,24.259960174560547,7258.3086,-483.8873046875,52683044.0
0.512,516.8760075028833,2102.9961118517776,144.9365248672538,14.10612090034623,7.269999999999997,8310.238,25.143165588378906,8310.238,2461.5134765625,69060060.0
0.516,521.091124259502,2160.7750739030375,141.06058579541033,14.404869822280322,7.474343194626,5785.6055,26.493221282958984,5785.6055,4628.4861328125,33473230.0
0.52,525.3125398713029,2067.9145617920717,147.39513696829135,14.837469697805934,7.977000000000003,841.54297,28.570241928100586,841.54297,5091.3349609375,708194.56
0.524,529.5351217846609,2095.323987914774,145.4673229455749,13.691995060324501,7.63993646710918,-3471.3662,31.21417808532715,3471.3662,3744.8658203125,12050383.0
0.528,533.7277917484745,2099.6378661288836,145.16811092359706,14.953997485275053,7.545000000000001,-4628.4883,213.0915985107422,4628.4883,1367.5064453125,21422904.0
0.532,537.9428394699306,2080.915384300286,146.47399999999996,12.432301266461065,6.876,-1788.2793,44.235660552978516,1788.2793,-652.1970703125,3197942.8
0.536,542.0760542384224,2080.915384300286,146.47399999999996,12.074239457615773,6.625,2945.4014,43.56151580810547,2945.4014,-1220.237890625,8675389.0
0.54,546.2465169953268,2109.605348763168,144.482,12.693065044112785,7.135999999999998,6416.7656,36.330772399902344,6416.7656,-105.193359375,41174880.0
0.544,550.4240723490457,2078.878604502927,146.6179526472903,11.862537571795986,6.989352973120617,5890.801,31.11545181274414,5890.801,1767.2400390625,34701532.0
0.548,554.60083355987,2112.514987905714,144.28299999999996,11.980908308414213,6.876,946.73535,27.78708267211914,946.73535,2882.284765625,896307.8
0.552,558.7601207329815,2062.9624024810787,147.74875853403466,12.193280891098393,7.4060000000000015,-6101.1875,26.071571350097656,6101.1875,2019.703125,37224490.0
0.556,562.9889013944567,2115.108842887447,144.10608622503142,12.99088563744129,7.005,-11571.219,25.05860710144043,11571.219,-883.6208984375,133893100.0
0.56,567.1913405610858,2120.545684635575,143.73678344473942,11.393268112216074,6.141214834020808,-12623.148,226.09884643554688,12623.148,-4691.6037109375,159343870.0
0.564,571.4551024762819,2132.541264968571,142.92916673596204,13.702999786622158,7.135999999999998,-9046.59,23.045286178588867,9046.59,-7679.0818359375,81840780.0
0.568,575.5689416450284,2014.7264845313723,151.28605835497044,14.475136498701774,7.686000000000003,-2735.0156,22.011005401611328,2735.0156,-8415.43203125,7480310.5
0.572,579.7073185037202,2100.909842845327,145.07999999999998,13.674780444888555,7.260193205022002,3681.751,20.952850341796875,3681.751,-6458.8443359375,13555290.0
0.576,583.9334747449246,2103.324296455986,144.91347474492338,14.280131512778702,7.686000000000003,8415.43,20.10732650756836,8415.43,-2461.5146484375,70819460.0
0.58,588.0257620090243,1969.06073507408,154.79505681396898,14.585512314224058,7.135999999999998,10729.672,19.25037384033203,10729.672,2209.0494140625,115125860.0
0.584,592.1695136939298,2173.710004480773,140.2213354981742,12.117572945911089,6.384,10624.48,19.3076114654541,10624.48,6143.2634765625,112879580.0
0.588,596.4474632626778,2127.19925743438,143.287,11.321608816957605,6.322006649958443,8099.8516,19.33922004699707,8099.8516,8310.2369140625,65607596.0
0.592,600.5832790757325,1990.2487881950926,153.1470088728938,11.17649511681613,6.047363717588541,3892.1377,19.38292121887207,3892.1377,8352.3142578125,15148736.0
0.596,604.776777790997,2174.8722617075186,140.14621219590887,11.490104448940189,6.720204460840687,-1157.1221,19.946935653686523,1157.1221,6437.80390625,1338931.5
0.6,609.0203603340506,2152.924714555851,141.57503412952332,10.521221620043065,6.0379999999999985,-5470.0312,19.74799156188965,5470.0312,3197.86328125,29921242.0
0.604,613.3141781673326,2141.2419688174778,142.3474291060047,10.840022584859044,5.926999999999999,-7994.66,19.370092391967773,7994.66,-525.96484375,63914590.0
0.608,617.626523318154,2153.352512218128,141.54678140312745,10.930186372282831,5.817999999999999,-8415.43,230.892822265625,8415.43,-3829.02109375,70819460.0
0.612,621.9465275484466,2172.5030114255983,140.299,11.0069305509689,5.760784476836054,-7047.922,18.863636016845703,7047.922,-6017.0330078125,49673204.0
0.616,626.2313602126987,2073.3349007810875,147.00959317673437,11.322727957460737,5.892817368161009,-4312.9062,19.518470764160156,4312.9062,-6648.18984375,18601160.0
0.62,630.3742833412126,2146.642501058662,141.98939053143457,10.695914831521318,5.790483175096475,-525.96484,20.97905158996582,525.96484,-5659.3765625,276639.03
0.624,634.58644319309,2061.473083200044,147.85544319309315,10.200406704207204,5.107999999999999,3471.3662,22.727890014648438,3471.3662,-3366.1712890625,12050383.0
0.628,638.8049208103339,2160.6556502257185,141.0724602587946,10.160523756897982,5.502000000000001,6311.5703,24.742708206176758,6311.5703,-420.7712890625,39835920.0
0.632,643.0285648126209,2069.6539033482495,147.271,9.880285185009757,5.204,6521.957,26.97831153869629,6521.957,2293.2044921875,42535924.0
0.636,647.0622746608992,2018.4508049223377,151.00714684961133,10.286227466090168,5.502000000000001,3681.751,28.647335052490234,3681.751,3892.1359375,13555290.0
0.64,651.297665682415,2166.357491630951,140.69700000000006,9.961116715878928,5.502000000000001,-841.54395,30.278160095214844,841.54395,3829.0201171875,708196.2
0.644,655.6315323860755,2231.8991372692485,136.56631311702776,9.301729857911438,4.921999999999999,-4733.6797,32.298484802246094,4733.6797,2188.0109375,22407724.0
0.648,659.933487302059,2021.3787826393468,150.78910620261325,8.75,5.204,-5470.0312,216.95399475097656,5470.0312,-168.309375,29921242.0
0.652,663.9668886095101,1999.3440472285995,152.45000000000002,8.28629782247862,4.743000000000001,-2840.209,32.5877799987793,2840.209,-2040.742578125,8066787.0
0.656,668.0454591945743,2036.6027221520635,149.66100000000003,7.6690928617220875,4.358821947606883,1472.7002,32.13576889038086,1472.7002,-2482.552734375,2168845.8
0.66,672.0854862622875,2030.7970961656474,150.0888823380398,8.348564587868747,4.832,4838.871,30.81175994873047,4838.871,-1346.4697265625,23414674.0
0.664,676.1872717675501,2029.8742586455555,150.15755598733028,7.707981741403566,4.720980157852123,5470.0273,28.402494430541992,5470.0273,694.2716796875,29921200.0
0.668,680.2728960070924,2036.0932902719771,149.69891812243213,7.136,3.776298244896024,3681.751,25.758243560791016,3681.751,2524.628125,13555290.0
0.672,684.2647749614607,1988.0373516126415,153.317097826689,6.7692720123319,4.088,841.54297,23.140846252441406,841.54297,3260.978515625,708194.56
0.676,688.2842729047668,2012.4922418688184,151.45399999999998,7.214842729047716,4.447783158595108,-1998.665,21.484619140625,1998.665,2566.70546875,3994662.0
0.68,692.3463680912247,2038.2549059709918,149.54028118553128,7.496910427367793,4.576637925828099,-4207.715,20.530040740966797,4207.715,757.38828125,17704864.0
0.684,696.4157464918428,2020.456458765586,150.857,7.625212675408086,4.655,-5470.0312,20.4853572845459,5470.0312,-1430.6234375,29921242.0
0.688,700.5263170003117,2061.283974328629,147.86899999999997,6.974525879887283,4.088,-5259.6445,227.48460388183594,5259.6445,-3218.9025390625,27663860.0
0.692,704.6748948964954,2105.2491564153097,144.7811693629992,5.126,2.873,-2945.4014,24.51980972290039,2945.4014,-3976.29140625,8675389.0
0.696,708.9757208758194,2163.2977515330463,140.896,5.517971164967276,3.3095265284963844,525.96387,25.628232955932617,525.96387,-3471.365625,276638.0
0.7,713.3206805766786,2196.2800710624724,138.7805369572011,6.291549726870311,3.4999475418327988,3471.3662,27.311355590820312,3471.3662,-1935.5494140625,12050383.0
0.704,717.7006019017422,2249.1477146947273,135.518,7.718180570520474,4.403,4312.9062,29.730300903320312,4312.9062,21.0380859375,18601160.0
0.708,722.2544013440661,2331.3981504853255,130.73700000000002,7.799871502695324,4.57,2629.8213,32.28848648071289,2629.8213,1598.93125,6915960.0
0.712,726.7731073851937,2168.6385921870537,140.5495748824425,7.874242954078838,4.673885979956533,-315.5791,35.751121520996094,315.5791,2124.895703125,99590.17
0.716,731.2728137104502,2312.8222399882206,131.7871007161973,8.991728137104536,5.107999999999999,-2524.63,39.45286560058594,2524.63,1514.776953125,6373756.0
0.72,735.8967127461831,2321.015209017064,131.32188385724714,7.379577881834931,3.943898008195929,-2419.4375,209.98997497558594,2419.4375,336.6162109375,5853678.0
0.724,740.3855329658796,2174.253359146928,140.1863681937253,6.54237054908005,3.706324833590212,-315.5791,37.4133186340332,315.5791,-589.080859375,99590.17
0.728,744.6844853750184,2125.1657542715507,143.42425179255238,7.058,4.655,2419.4365,34.90946960449219,2419.4365,-631.1578125,5853673.0
0.732,749.0739350903052,2075.9998812913836,146.82087018062023,5.203260649096899,3.0940000000000007,3892.1377,32.783443450927734,3892.1377,210.385546875,15148736.0
0.736,753.1841805953267,2082.264850138027,146.3793999600216,6.09152541785964,3.3851919690992345,2945.4014,31.29127311706543,2945.4014,1304.391796875,8675389.0
0.74,757.3090684452425,2089.4458307055306,145.876,6.7268235731403125,3.719742772778397,-105.19336,31.068340301513672,105.19336,1767.240625,11065.643
0.744,761.4789328572573,2116.592356637516,144.00506714274414,8.417410314369338,5.301999999999999,-3366.1729,31.007274627685547,3366.1729,1157.121875,11331120.0
0.748,765.8523720994295,2191.1663216011043,139.104,9.707093024857361,5.349151621564847,-4733.6797,218.50869750976562,4733.6797,-273.5013671875,22407724.0
0.752,770.309569204429,2271.8805434493192,134.16208543365178,9.63609569204435,5.311473512390769,-3155.787,32.79018020629883,3155.787,-1683.086328125,9958992.0
0.756,774.7783267245993,2227.6542243944014,136.82574036392236,10.33593148288901,6.013942664309999,525.96387,33.12044143676758,525.96387,-2166.973828125,276638.0
0.76,779.3310891463786,2216.566067922333,137.51,10.202,5.8931128304441085,4102.5195,32.4171028137207,4102.5195,-1325.43125,16830666.0
0.764,783.834195654334,2363.727633639724,128.94949001293224,10.559181087410666,5.817999999999999,5575.2227,31.02820587158203,5575.2227,462.8478515625,31083108.0
0.768,788.2981027810687,2222.939052035253,137.11577546565874,10.012173143803276,6.384,4102.5195,28.622360229492188,4102.5195,2230.0876953125,16830666.0
0.772,792.8387760121199,2226.7761284856806,136.88011944751258,10.035448959515135,5.884734146787403,315.57812,26.80176544189453,315.57812,2924.3607421875,99589.555
0.776,797.2990513891451,2272.5239330768545,134.124,10.036962055566105,5.817999999999999,-4312.9062,25.703542709350586,4312.9062,1956.58671875,18601160.0
0.78,801.7811782427959,2259.116513489475,134.92000000000002,9.895001506380634,5.906484284652813,-7679.082,24.419870376586914,7679.082,-399.73359375,58968300.0
0.784,806.365328363817,2255.772646536413,135.11999999999995,9.95869343272371,5.605000000000002,-8415.43,225.9950408935547,8415.43,-3197.8640625,70819460.0
0.788,810.8958927599963,2262.4535150421984,134.721,9.875205362000548,5.613748421223345,-5890.801,23.8677921295166,5890.801,-5196.528125,34701532.0
0.792,815.5059704986119,2254.59197203179,135.19134745841725,9.955805900277536,5.49596979640155,-1262.3154,23.116329193115234,1262.3154,-5512.1068359375,1593440.2
0.796,819.9742890335312,2213.362961026512,137.70900000000003,10.186913522288306,5.502000000000001,3576.5576,22.592771530151367,3576.5576,-3934.2140625,12791764.0
0.8,824.5184491701342,2299.856636233306,132.53,8.909981275936659,5.301999999999999,6942.7305,22.18397331237793,6942.7305,-1009.8515625,48201508.0
0.804,829.0856823220568,2277.371061716565,133.8391118931515,9.077140939323828,5.605000000000002,7889.465,21.455169677734375,7889.465,2251.12734375,62243656.0
0.808,833.6836254170223,2310.2810538762396,131.932,8.66652628753154,5.301999999999999,6627.1523,20.66429328918457,6627.1523,4754.71796875,43919148.0
0.812,838.2888269465952,2331.3981504853255,130.73700000000002,8.703424622912452,5.014000000000001,3892.1377,20.307043075561523,3892.1377,5785.60859375,15148736.0
0.816,842.9013720322238,2269.1111245673073,134.32573034410893,8.089589973852679,4.489526122793918,525.96387,20.2617130279541,525.96387,5175.48984375,276638.0
0.82,847.4545468590794,2411.221060224806,126.40900139048475,8.70045484040586,5.309727033957162,-2419.4375,20.061744689941406,2419.4375,3303.05625,5853678.0
0.824,852.1294060221755,2282.7014963377915,133.52600000000004,7.42106037401161,4.461593001591245,-4102.5234,19.95893669128418,4102.5234,904.65859375,16830698.0
0.828,856.6185957622403,2138.7474466676026,142.5175724160613,7.141091067694101,3.8803889488170595,-4102.5234,18.533082962036133,4102.5234,-1241.2765625,16830698.0
0.832,861.0441864880028,2272.5239330768545,134.124,7.787348810719602,5.107999999999999,-3155.787,235.457275390625,3155.787,-2650.8615234375,9958992.0
0.836,865.665883200804,2238.236958533688,136.1788739711993,6.0948824801202734,3.459000000000001,-2314.2441,8.912096977233887,2314.2441,-3218.903125,5355726.0
0.84,870.3328262188354,2223.0001750393835,137.11200000000002,4.787076067174326,3.2913522556794486,-1998.665,4.667694091796875,1998.665,-3134.7486328125,3994662.0
0.844,874.8348281440209,2194.321257847146,138.904,6.047707036005757,4.485999999999999,-1893.4727,7.920799732208252,1893.4727,-2692.9384765625,3585238.8
0.848,879.3128622839977,2109.605348763168,144.482,7.1391322216425595,4.820552567236791,-1367.5078,13.798223495483398,1367.5078,-2145.9353515625,1870077.6
0.852,883.6835687815301,2183.167038894825,139.61394939951686,7.948643121847521,4.655,-210.38574,17.10890769958496,210.38574,-1556.855078125,44262.16
0.856,888.1122221631273,2199.4451849435145,138.58084488996698,8.394033313834337,5.514588828028385,1157.1211,17.403718948364258,1157.1211,-862.58203125,1338929.2
0.86,892.7661832965707,2367.4705813818023,128.74499999999995,9.629574826348936,6.0379999999999985,2524.629,17.994211196899414,2524.629,42.0767578125,6373751.0
0.864,897.4058942145243,2267.0985402056112,134.44566992202388,9.312941057854845,5.611247867386461,3681.751,20.10266876220703,3681.751,1157.121484375,13555290.0
0.868,902.0846328639061,2356.2479338743906,129.35821346472508,9.709768356804297,6.142240732431014,3997.329,22.03561782836914,3997.329,2230.0888671875,15978640.0
0.872,906.9165158250454,2357.918309386109,129.30111921241482,12.059414020271362,7.4060000000000015,2840.208,24.00590705871582,2840.208,2840.2076171875,8066781.5
0.876,911.601880381906,2382.4277663992607,127.9367741199663,12.350545310755406,7.4060000000000015,0.0,26.181001663208008,0.0,2608.7833984375,0.0
0.88,916.2404010344812,2289.543067897572,133.12699999999998,10.607286675865922,6.06395950688635,-3366.1729,27.902441024780273,3366.1729,1430.623046875,11331120.0
0.884,921.0620479521641,2403.6850785062543,126.83499041445826,10.157349450522569,6.310783416439239,-5049.258,28.615087509155273,5049.258,-315.5787109375,25495004.0
0.888,925.7567267985985,2289.543067897572,133.12699999999998,9.942116496392131,6.859779395585204,-3997.331,220.77598571777344,3997.331,-1914.5107421875,15978656.0
0.892,930.5932818240732,2416.0754627244264,126.15499999999999,11.717178366114654,7.274501177864717,-946.7363,30.418725967407227,946.7363,-2671.899609375,896309.7
0.896,935.4109316365442,2397.149845459335,127.15100000000002,11.091392559943339,6.503,1998.665,31.658226013183594,1998.665,-2272.1666015625,3994662.0
0.9,940.2801931633038,2416.8315289390725,126.11558439498218,12.608739077581498,7.8591160499377715,3050.5928,33.792999267578125,3050.5928,-988.8134765625,9306116.0
0.904,945.0381133697506,2382.4826627153016,127.93847288611354,14.640486888155145,8.126000000000001,1788.2793,37.30592346191406,1788.2793,378.6939453125,3197942.8
0.908,950.0841821805609,2590.8028635099636,117.70646028584773,13.81511801874375,8.917,-525.96484,40.939109802246094,525.96484,1072.9671875,276639.03
0.912,954.9149737354667,2398.561209994276,127.07643079741871,14.070299474709161,7.4060000000000015,-1998.665,43.84205627441406,1998.665,862.5814453125,3994662.0
0.916,959.7657216578417,2577.749145439751,118.24458771211974,9.68308759860708,5.537306692421353,-1472.7012,206.70050048828125,1472.7012,168.308203125,2168848.8
0.92,964.6284833086472,2466.697958985481,123.56600000000002,5.4273033382693665,3.6569999999999987,736.3496,38.781307220458984,736.3496,-294.5404296875,542210.75
0.924,969.3173939275669,2337.897161697039,130.37361391586228,4.796,3.0369999999999995,3050.5928,34.39560317993164,3050.5928,-42.077734375,9306116.0
0.928,973.8695042091422,2323.104086232447,131.40523671582457,5.612340505096374,3.320895228201588,3681.751,30.962106704711914,3681.751,799.4654296875,13555290.0
0.932,978.7437570077154,2570.2865430995225,118.586,5.8548132708486404,4.287431963905211,2209.0508,27.4046688079834,2209.0508,1641.00859375,4879905.5
0.936,983.2477522572746,1955.8898079403482,155.837,4.999443560918973,3.121696309219158,-420.77246,25.156293869018555,420.77246,1851.3943359375,177049.47
0.94,987.4087621632899,2203.793011199723,138.307,5.742365784085689,4.168329622046527,-2735.0156,22.695650100708008,2735.0156,1157.1212890625,7480310.5
0.944,991.7257986087817,2108.8567672817385,144.53333923147198,6.136228473014835,3.6569999999999987,-3786.9453,18.28827667236328,3786.9453,-210.386328125,14340955.0
0.948,995.9619218611581,2097.3507676216423,145.32644900739288,6.329914679469312,4.243000000000001,-4102.5234,14.544792175292969,4102.5234,-1767.2412109375,16830698.0
0.952,1000.2624819333664,2338.5983133973805,130.33903798212623,9.310617592680568,5.6447691506307285,-4312.9062,237.27841186523438,4312.9062,-3071.6326171875,18601160.0
0.956,1005.3824310928559,2841.53654807995,107.26596212523387,10.053811025144432,6.057852865082545,-4207.715,15.629084587097168,4207.715,-3829.02109375,17704864.0
0.96,1010.2704973066031,2503.0179103742216,121.77299999999998,9.557,5.649339370802845,-2735.0156,18.694881439208984,2735.0156,-3829.02109375,7480310.5
0.964,1014.8863921333659,2153.743255223648,141.52107965461997,9.713189797339902,5.80343958269177,315.57812,20.555789947509766,315.57812,-3008.51640625,99589.555
0.968,1019.0859077603661,2169.4258993010576,140.49800000000002,12.046926793735205,7.4060000000000015,4312.9062,22.573516845703125,4312.9062,-1325.43046875,18601160.0
0.972,1023.2485085935623,2160.2313318591596,141.096,13.608208796901282,8.670098835635258,7153.1133,22.778364181518555,7153.1133,967.7734375,51167028.0
0.976,1027.05554448408,1588.472478442367,191.95974903134123,13.270115871842924,8.278999999999998,7573.8867,22.48859405517578,7573.8867,3324.09375,57363760.0
0.98,1030.2694925678027,1531.165856207049,199.064,11.332220297287869,5.7665309066452,5470.0273,22.096355438232422,5470.0273,4965.10234375,29921200.0
0.984,1033.9470518457445,1768.7618513662974,172.32394815426144,13.372174516806805,8.09071111569606,2103.8574,20.829069137573242,2103.8574,5322.758203125,4426216.0
0.988,1037.2795005795253,1515.9955435301608,201.056,11.632784553764788,6.749,-1157.1221,19.840797424316406,1157.1221,4228.7525390625,1338931.5
0.992,1040.2958393504878,1551.763901163677,196.4242008914642,9.96695839350489,6.493139260658951,-3260.9805,18.083927154541016,3260.9805,2145.9337890625,10633994.0
0.996,1044.1586977737043,1554.8972158757815,196.03688947840376,12.075498536141279,7.32617102775672,-3997.331,15.081768989562988,3997.331,-168.309765625,15978656.0
1.0,1047.3363348974283,1803.669423769443,169.07683537320514,11.818183255128769,7.319415460497502,-3997.331,10.941716194152832,3997.331,-2061.7814453125,15978656.0
1.004,1051.038741172763,1516.4982278296134,200.99104298543116,12.110602824714475,8.592,-4207.715,8.420835494995117,4207.715,-3324.0958984375,17704864.0
1.008,1054.3665269921144,1545.5976182173997,197.20639115861405,13.319301208184616,7.977000000000003,-4733.6797,238.57774353027344,4733.6797,-4039.407421875,22407724.0
1.012,1058.4185912543876,2145.0890972046273,142.09200000000004,11.813126996497312,7.269999999999997,-4733.6797,15.74781608581543,4733.6797,-4333.947265625,22407724.0
1.016,1061.7520370796453,1919.593347913366,158.82255343366072,12.608216639823418,8.50978141416032,-3050.5947,19.552743911743164,3050.5947,-4144.6,9306128.0
1.02,1065.6378436422012,1478.8714206873638,206.12130929442316,12.032408075415796,7.054575171292811,736.3496,22.07663345336914,736.3496,-3197.8638671875,542210.75
1.024,1068.7931723847764,1554.7156934407776,196.04875781525848,12.698602795181527,7.554626937465043,5364.836,23.491031646728516,5364.836,-1283.3537109375,28781464.0
1.028,1071.9199306029047,1668.0843310762946,182.72801760967994,11.53914378834542,7.545000000000001,8520.621,23.920337677001953,8520.621,1367.5064453125,72600984.0
1.032,1075.403189692965,1515.848225556903,201.08026861998164,13.916063793859081,8.43903971486727,8625.816,23.779451370239258,8625.816,4039.4056640625,74404710.0
1.036,1078.8000173893652,1534.2399930244478,198.66513859323774,13.940997217701627,8.278973394271796,5680.414,23.2033634185791,5680.414,5785.607421875,32267104.0
1.04,1081.8474225804334,1513.000486463411,201.454,13.65659790314969,9.084000000000001,1051.9287,22.245328903198242,1051.9287,5848.7232421875,1106554.0
1.044,1085.1284900024932,1500.4914199090513,203.13360979004338,13.945678096722814,9.084000000000001,-3892.1377,21.836669921875,3892.1377,3997.328515625,15148736.0
1.048,1088.3554976481403,1742.9952938029166,174.87144031978542,8.517318927617252,4.3142037629865895,-7889.465,21.713407516479492,7889.465,715.311328125,62243656.0
1.052,1091.7213212262948,2151.129554741589,141.693,7.78327614133918,4.941615528191581,-9888.133,22.00851058959961,9888.133,-2987.478515625,97775170.0
1.056,1096.0236134996298,2151.8439556132253,141.64600913573128,7.214305889948554,3.7950000000000013,-8836.203,226.871826171875,8836.203,-5890.801953125,78078490.0
1.06,1100.3319233926404,2154.1549464994987,141.49399999999997,7.0278148289610325,4.012999999999999,-4312.9062,24.12013816833496,4312.9062,-6963.7689453125,18601160.0
1.064,1104.6414166709158,2157.188860186135,141.29500000000002,6.744697500893925,4.389923340314462,1998.665,24.461956024169922,1998.665,-5785.6083984375,3994662.0
1.068,1108.9557943913023,2157.188860186135,141.29500000000002,8.010948597824274,4.679549532170723,7258.3086,24.250150680541992,7258.3086,-2756.0537109375,52683044.0
1.072,1113.2644477399676,2154.1549464994987,141.49399999999997,10.528406821731865,6.749,9467.359,24.029708862304688,9467.359,1115.0447265625,89630900.0
1.076,1116.7647606604494,1573.6892376797382,193.68499999999997,10.77240957358205,6.871090509705168,8099.8516,23.414817810058594,8099.8516,4502.2556640625,65607596.0
1.08,1119.9943277644256,1659.3085156057448,183.69108003126135,10.612829832932748,6.560539936299239,4523.293,22.107065200805664,4523.293,6269.4955078125,20460180.0
