Time (s),Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.44,-2719.7764,218.48806762695312,2719.7764,-856.44033203125,7397183.5
0.444,-1446.69,28.04955291748047,1446.69,-1087.9107421875,2092911.8
0.448,1446.69,27.535106658935547,1446.69,-960.601953125,2092911.8
0.452,4166.465,26.818979263305664,4166.465,-104.1619140625,17359430.0
0.456,5092.3438,26.442401885986328,5092.3438,1307.8064453125,25931964.0
0.46,3587.7905,26.858362197875977,3587.7905,2569.31982421875,12872241.0
0.464,636.54346,26.580379486083984,636.54346,2985.96650390625,405187.56
0.468,-1967.498,26.836727142333984,1967.498,2303.12890625,3871048.5
0.472,-2835.5117,27.312559127807617,2835.5117,902.73359375,8040126.5
0.476,-1967.498,222.73568725585938,1967.498,-509.234765625,3871048.5
