Time (s),Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy,Lithology_label,Strat_Simplified_Viro_label,TEMP,RD,Lithology_name,Strat_Simplified_Viro_name
1.3,231.47021,7.865204334259033,231.47021,-1411.96923828125,53578.46,11,4,96.97336766066029,43.59469760126277,clays and sandstones,KLOSTAR IVANIC
1.304,115.73486,2.284475326538086,115.73486,-636.54365234375,13394.559,11,4,97.04567135023154,40.5621751009141,clays and sandstones,KLOSTAR IVANIC
1.308,0.0,3.46049165725708,0.0,-162.02939453125,0.0,11,4,97.09228206091107,39.85433284181208,clays and sandstones,KLOSTAR IVANIC
1.312,520.8081,8.78686237335205,520.8081,150.45556640625,271241.1,8,8,97.17374704173147,40.09754538339154,clayey marls,PRECEC
1.316,2025.3657,18.205127716064453,2025.3657,578.67578125,4102106.2,22,7,97.87826354181924,37.04239838110352,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.32,3703.525,22.30932235717773,3703.525,1273.08671875,13716097.0,8,7,98.63054480755385,37.14548998367447,clayey marls,MOSLAVACKA GORA
1.324,4166.465,24.616846084594727,4166.465,2083.23271484375,17359430.0,8,8,99.2013945998144,35.46214943663971,clayey marls,PRECEC
1.328,2604.0415,26.267702102661133,2604.0415,2604.041015625,6781032.0,11,4,99.10927886860227,36.34435945565979,clays and sandstones,KLOSTAR IVANIC
1.332,-347.20557,28.045148849487305,347.20557,2430.43828125,120551.7,22,4,99.45046837637524,35.42224721621107,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.336,-2835.5117,30.18584442138672,2835.5117,1458.26279296875,8040126.5,22,4,99.44711319589112,37.28590454228209,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.34,-3124.8496,217.9136505126953,3124.8496,92.587890625,9764685.0,17,4,99.6484279886616,38.29373572020827,marls and sandstones,KLOSTAR IVANIC
1.344,-1446.69,34.1367073059082,1446.69,-1030.04306640625,2092911.8,17,8,99.80063826308802,42.21573267559472,marls and sandstones,PRECEC
1.348,462.94043,35.71962356567383,462.94043,-1458.26328125,214313.84,17,7,100.15285170185844,43.69070793689745,marls and sandstones,MOSLAVACKA GORA
1.352,1157.3511,33.3946533203125,1157.3511,-1157.351953125,1339461.5,8,7,100.26383956789884,42.948751972164025,clayey marls,MOSLAVACKA GORA
1.356,983.749,25.51383209228516,983.749,-393.4998046875,967762.1,11,7,100.7554264603296,40.23908943697237,clays and sandstones,MOSLAVACKA GORA
1.36,752.2783,17.6922664642334,752.2783,381.92578125,565922.7,8,7,101.13521305190808,38.03524116993389,clayey marls,MOSLAVACKA GORA
1.364,520.8081,16.647235870361328,520.8081,775.425390625,271241.1,8,7,101.24904763679434,36.507255138215285,clayey marls,MOSLAVACKA GORA
1.368,57.867676,19.37245178222656,57.867676,694.41083984375,3348.668,11,7,101.3763961234866,41.236664731730166,clays and sandstones,MOSLAVACKA GORA
1.372,-462.94092,18.24193572998047,462.94092,370.35244140625,214314.3,11,7,101.82402522370565,41.92884544454763,clays and sandstones,MOSLAVACKA GORA
1.376,-810.1465,12.722081184387209,810.1465,11.57333984375,656337.3,17,7,101.85103408895522,49.56614888042025,marls and sandstones,MOSLAVACKA GORA
1.38,-1330.9546,13.382692337036133,1330.9546,-405.0732421875,1771440.1,17,7,102.20695699251816,49.54086306361088,marls and sandstones,MOSLAVACKA GORA
1.384,-1967.498,228.7182159423828,1967.498,-902.73447265625,3871048.5,22,7,102.17333811259572,47.004260313584446,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.388,-1736.0278,26.853116989135746,1736.0278,-1261.51357421875,3013792.8,17,7,102.54417890138409,50.053607942314365,marls and sandstones,MOSLAVACKA GORA
1.392,-289.3379,29.54783058166504,289.3379,-1226.79296875,83716.414,22,7,102.70574090083149,55.5040539874956,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.396,1330.9546,31.99420547485352,1330.9546,-798.57275390625,1771440.1,22,7,102.87030329135432,55.272571403487824,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.4,1793.895,36.751373291015625,1793.895,-173.60283203125,3218059.2,22,7,103.15766324831264,56.42931705301251,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.404,636.54346,44.08562469482422,636.54346,347.20546875,405187.56,22,4,103.64062377970777,56.11597042860487,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.408,-1099.4844,47.061744689941406,1099.4844,474.51416015625,1208865.9,22,7,103.70412182954168,56.26179472827258,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.412,-2083.233,209.49449157714844,2083.233,115.73515625,4339859.5,22,7,103.8711266678224,59.70158308279296,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.416,-1388.8223,34.32815933227539,1388.8223,-428.22021484375,1928827.2,22,7,104.90981767836053,63.11232004524968,sandy marls and argillaceous sandstones,MOSLAVACKA GORA
1.42,925.88135,30.67940139770508,925.88135,-601.82294921875,857256.25,22,4,105.23274868940553,67.719663544621,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.424,3587.7905,29.05142974853516,3587.7905,-11.57353515625,12872241.0,22,4,105.11113561660022,66.31557587643162,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.428,4803.008,29.58278083801269,4803.008,1168.92490234375,23068884.0,22,4,105.4528481904444,66.29716347934321,sandy marls and argillaceous sandstones,KLOSTAR IVANIC
1.432,3066.982,30.34431838989257,3066.982,2198.96787109375,9406378.0,11,4,105.75886210609484,66.80060166933113,clays and sandstones,KLOSTAR IVANIC
1.436,-636.54346,30.724103927612305,636.54346,2349.4236328125,405187.56,11,7,106.26686240117182,69.06961453738431,clays and sandstones,MOSLAVACKA GORA
1.44,-3529.9229,31.261472702026367,3529.9229,1458.26279296875,12460355.0,11,4,106.67019168012148,60.006984240351954,clays and sandstones,KLOSTAR IVANIC
1.444,-3645.658,218.39923095703125,3645.658,11.573095703125,13290822.0,11,7,106.92561374946382,46.847945835699626,clays and sandstones,MOSLAVACKA GORA
1.448,-1678.1602,31.81279182434082,1678.1602,-1284.660498046875,2816221.5,11,4,107.04388039571435,41.91218338239496,clays and sandstones,KLOSTAR IVANIC
1.452,405.07275,32.995731353759766,405.07275,-1817.042333984375,164083.94,11,4,107.43459101719628,44.95908586410433,clays and sandstones,KLOSTAR IVANIC
1.456,1330.9546,35.677860260009766,1330.9546,-1423.542724609375,1771440.1,11,4,107.772091687532,43.05301949386574,clays and sandstones,KLOSTAR IVANIC
1.46,983.749,39.47136306762695,983.749,-520.808349609375,967762.1,11,7,108.5512987322202,43.49340366448445,clays and sandstones,MOSLAVACKA GORA
1.464,0.0,42.061954498291016,0.0,208.3232421875,0.0,11,4,108.6801333035078,47.59489633140411,clays and sandstones,KLOSTAR IVANIC
1.468,-810.1465,41.131866455078125,810.1465,381.9259765625,656337.3,11,4,108.86845604827872,46.31308481924106,clays and sandstones,KLOSTAR IVANIC
1.472,-868.0137,211.0330352783203,868.0137,127.30869140625,753447.75,17,7,109.05433291278892,47.38865310021495,marls and sandstones,MOSLAVACKA GORA
1.476,-173.60303,37.777793884277344,173.60303,-173.60283203125,30138.012,11,4,109.09935214458584,46.40817439753365,clays and sandstones,KLOSTAR IVANIC
1.48,694.41064,37.75715255737305,694.41064,-231.4705078125,482206.16,28,7,109.11496017946187,46.29853045551104,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.484,1041.6167,38.085567474365234,1041.6167,-23.14716796875,1084965.4,28,7,109.3856890855344,45.745718682103735,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.488,520.8081,37.563602447509766,520.8081,243.04375,271241.1,28,7,110.17467137286172,49.08557800685259,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.492,-520.8086,36.23152923583984,520.8086,312.484765625,271241.6,28,7,110.60928433407447,50.29791077098664,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.496,-1099.4844,33.02070999145508,1099.4844,127.30849609375,1208865.9,28,7,110.63188897758296,49.45132225986978,silty marls and quartzitic sandstones,MOSLAVACKA GORA
1.5,-868.0137,225.6234588623047,868.0137,-185.1763671875,753447.75,17,7,110.7201294586114,52.00158874811465,marls and sandstones,MOSLAVACKA GORA
1.504,-636.54346,7.0542192459106445,636.54346,-520.8083984375,405187.56,23,7,111.01979391303476,47.90692008307817,sandy marls and dolomite,MOSLAVACKA GORA
1.508,-868.0137,2.018671751022339,868.0137,-798.57275390625,753447.75,23,7,111.19635289661042,47.63911478032654,sandy marls and dolomite,MOSLAVACKA GORA
1.512,-1157.352,14.073053359985352,1157.352,-925.8814453125,1339463.8,23,7,111.62445122417422,45.67759709312555,sandy marls and dolomite,MOSLAVACKA GORA
1.516,-462.94092,23.33890724182129,462.94092,-798.57275390625,214314.3,23,7,111.88244071656756,47.56194262216105,sandy marls and dolomite,MOSLAVACKA GORA
1.52,1330.9546,25.32404136657715,1330.9546,-358.7791015625,1771440.1,11,4,112.04932219298222,45.60330929245452,clays and sandstones,KLOSTAR IVANIC
1.524,3182.7173,26.196678161621094,3182.7173,405.073046875,10129689.0,11,4,112.249530787782,46.02774213697993,clays and sandstones,KLOSTAR IVANIC
1.528,3587.7905,26.2746810913086,3587.7905,1296.23388671875,12872241.0,11,4,112.25206207870046,44.10740113249276,clays and sandstones,KLOSTAR IVANIC
1.532,2314.7036,24.24173164367676,2314.7036,1990.64501953125,5357853.0,11,7,112.19500740977922,43.55224830385165,clays and sandstones,MOSLAVACKA GORA
1.536,752.2783,19.63543128967285,752.2783,2233.6888671875,565922.7,23,7,112.11141211788878,44.68391443105056,sandy marls and dolomite,MOSLAVACKA GORA
1.54,-57.867676,11.945283889770508,57.867676,1955.9244140625,3348.668,15,4,113.43955358458076,46.38669912240338,limestone and sandstones,KLOSTAR IVANIC
1.544,-694.41113,10.16946792602539,694.41113,1180.49873046875,482206.8,15,7,113.84040154338447,44.83024606377352,limestone and sandstones,MOSLAVACKA GORA
1.548,-1909.6304,17.13502311706543,1909.6304,81.01455078125,3646688.2,15,7,114.09276574140286,44.80952545474591,limestone and sandstones,MOSLAVACKA GORA
1.552,-3066.982,22.15798759460449,3066.982,-995.32255859375,9406378.0,15,7,114.34809077777471,43.88423300746626,limestone and sandstones,MOSLAVACKA GORA
1.556,-3066.982,225.42428588867188,3066.982,-1759.174609375,9406378.0,11,4,114.10555533215395,45.9588865565828,clays and sandstones,KLOSTAR IVANIC
1.56,-1736.0278,25.13163185119629,1736.0278,-2094.806640625,3013792.8,15,4,115.55220436132538,42.4894185954219,limestone and sandstones,KLOSTAR IVANIC
1.564,0.0,24.8530502319336,0.0,-1955.9244140625,0.0,17,7,115.81478557367744,43.88509795332504,marls and sandstones,MOSLAVACKA GORA
1.568,1099.4839,23.04570770263672,1099.4839,-1354.1015625,1208864.9,15,7,116.08027813739936,42.56729617109291,limestone and sandstones,MOSLAVACKA GORA
1.572,1330.9546,17.23176383972168,1330.9546,-474.5142578125,1771440.1,15,7,116.45202546050304,41.93404135178101,limestone and sandstones,MOSLAVACKA GORA
1.576,1446.69,13.405778884887695,1446.69,428.2201171875,2092911.8,15,7,116.72136424333624,44.36377011507151,limestone and sandstones,MOSLAVACKA GORA
1.58,1620.2925,18.1669979095459,1620.2925,1099.4841796875,2625347.8,15,7,116.92384089076526,40.96519064407523,limestone and sandstones,MOSLAVACKA GORA
1.584,1273.0864,23.643733978271484,1273.0864,1354.10146484375,1620749.0,15,7,117.34224209903375,41.99494634805568,limestone and sandstones,MOSLAVACKA GORA
1.588,231.47021,24.89593505859375,231.47021,1180.49873046875,53578.46,17,7,117.54334712709156,44.24884524355036,marls and sandstones,MOSLAVACKA GORA
1.592,-925.88135,22.901029586791992,925.88135,729.13154296875,857256.25,15,7,117.78904077414737,43.8621647576627,limestone and sandstones,MOSLAVACKA GORA
1.596,-1909.6304,21.8847885131836,1909.6304,57.86748046875,3646688.2,15,7,118.14627656974132,43.92224896988409,limestone and sandstones,MOSLAVACKA GORA
1.6,-2488.3062,227.1046905517578,2488.3062,-763.85224609375,6191667.5,11,7,118.71085264398808,45.95463798677954,clays and sandstones,MOSLAVACKA GORA
1.604,-2141.1006,24.951875686645508,2141.1006,-1446.6896484375,4584311.5,15,4,118.6719827919992,42.73972216327997,limestone and sandstones,KLOSTAR IVANIC
1.608,-694.41113,26.34144401550293,694.41113,-1631.86591796875,482206.8,15,7,119.1435631231515,43.90946609077749,limestone and sandstones,MOSLAVACKA GORA
1.612,868.0137,25.85176658630371,868.0137,-1273.0869140625,753447.75,15,4,119.35897290635964,43.72325112975496,limestone and sandstones,KLOSTAR IVANIC
1.616,1562.4243,24.96880340576172,1562.4243,-578.6759765625,2441169.8,15,4,119.57658564562296,41.95998090833092,limestone and sandstones,KLOSTAR IVANIC
1.62,1215.2192,23.34377098083496,1215.2192,162.0291015625,1476757.8,15,7,120.29494895443358,43.72719213459567,limestone and sandstones,MOSLAVACKA GORA
1.624,520.8081,13.957181930541992,520.8081,694.41083984375,271241.1,15,7,120.49283236235776,44.80860214790737,limestone and sandstones,MOSLAVACKA GORA
1.628,289.3379,34.398681640625,289.3379,891.16064453125,83716.414,26,7,120.76045415937006,46.09353467571833,siltstone and sandstone,MOSLAVACKA GORA
1.632,578.6758,2.599790573120117,578.6758,833.29306640625,334865.66,15,7,121.0165821356342,44.69615856733592,limestone and sandstones,MOSLAVACKA GORA
1.636,925.88135,15.920588493347168,925.88135,705.98447265625,857256.25,17,7,122.27014056349364,44.12052809436654,marls and sandstones,MOSLAVACKA GORA
1.64,1041.6167,18.065319061279297,1041.6167,671.26396484375,1084965.4,11,7,122.63604854657694,42.812994229982586,clays and sandstones,MOSLAVACKA GORA
1.644,752.2783,21.02323341369629,752.2783,717.5580078125,565922.7,11,4,123.22144497669586,43.73674671463723,clays and sandstones,KLOSTAR IVANIC
1.648,173.60254,21.998903274536133,173.60254,694.4109375,30137.842,11,4,123.28724188706194,44.48119181027641,clays and sandstones,KLOSTAR IVANIC
1.652,-173.60303,19.807632446289062,173.60303,543.95517578125,30138.012,17,4,123.39365932219212,45.631054766320425,marls and sandstones,KLOSTAR IVANIC
1.656,0.0,12.303253173828123,0.0,358.77890625,0.0,11,4,123.32711078950727,46.90723135440896,clays and sandstones,KLOSTAR IVANIC
1.66,462.94043,41.31673431396485,462.94043,243.04365234375,214313.84,17,7,123.90213213415832,47.1551122232066,marls and sandstones,MOSLAVACKA GORA
1.664,405.07275,24.38012886047364,405.07275,173.6025390625,164083.94,11,7,123.99193396521903,46.22223189624784,clays and sandstones,MOSLAVACKA GORA
1.668,-289.3379,27.43308448791504,289.3379,81.014453125,83716.414,15,7,124.51089943105876,47.05956794745481,limestone and sandstones,MOSLAVACKA GORA
1.672,-694.41113,26.752241134643555,694.41113,-23.14716796875,482206.8,26,7,124.80536884059248,45.84594947874522,siltstone and sandstone,MOSLAVACKA GORA
1.676,-289.3379,20.550121307373047,289.3379,-81.01474609375,83716.414,26,7,125.04494044223878,46.65255752509908,siltstone and sandstone,MOSLAVACKA GORA
1.68,289.3379,81.2316665649414,289.3379,-115.73525390625,83716.414,26,7,126.03528386632355,49.152536830757896,siltstone and sandstone,MOSLAVACKA GORA
1.684,0.0,23.4329833984375,0.0,-196.7498046875,0.0,17,4,125.65371051173088,45.52149344826592,marls and sandstones,KLOSTAR IVANIC
1.688,-1157.352,24.623519897460938,1157.352,-370.35263671875,1339463.8,11,4,125.85780070399134,43.73133126000982,clays and sandstones,KLOSTAR IVANIC
1.692,-2198.9683,21.99584579467773,2198.9683,-671.2640625,4835461.5,11,7,126.170044802321,43.54617458974527,clays and sandstones,MOSLAVACKA GORA
1.696,-2661.9092,231.50845336914065,2661.9092,-1145.7783203125,7085760.5,17,7,127.3896305940952,46.79718332790537,marls and sandstones,MOSLAVACKA GORA
1.7,-2661.9092,17.676984786987305,2661.9092,-1736.027734375,7085760.5,15,7,127.34683274055632,43.66830738172968,limestone and sandstones,MOSLAVACKA GORA
1.704,-1851.7627,20.050750732421875,1851.7627,-2106.3802734375,3429025.0,15,7,127.5265798524355,42.20662565717826,limestone and sandstones,MOSLAVACKA GORA
1.708,115.73486,23.37502098083496,115.73486,-1851.762890625,13394.559,11,7,127.94127592827616,43.88213537825664,clays and sandstones,MOSLAVACKA GORA
1.712,2256.8354,25.53294944763184,2256.8354,-960.6021484375,5093306.0,11,7,128.33383137618253,42.19745986391694,clays and sandstones,MOSLAVACKA GORA
1.716,2835.5112,24.82048225402832,2835.5112,138.88193359375,8040124.0,11,4,128.84404399836137,44.3904839981758,clays and sandstones,KLOSTAR IVANIC
1.72,1967.4976,20.55498504638672,1967.4976,1064.76328125,3871046.8,15,7,128.92518758328862,40.752779591420186,limestone and sandstones,MOSLAVACKA GORA
1.724,1157.3511,8.737345695495605,1157.3511,1666.58603515625,1339461.5,15,7,129.51517008082524,44.78404877056655,limestone and sandstones,MOSLAVACKA GORA
1.728,1041.6167,3.4737558364868164,1041.6167,1851.76240234375,1084965.4,15,7,129.64549285532416,45.13322842210226,limestone and sandstones,MOSLAVACKA GORA
1.732,578.6758,21.047351837158203,578.6758,1516.13046875,334865.66,15,7,129.78955209129862,44.77049584006093,limestone and sandstones,MOSLAVACKA GORA
1.736,-347.20557,35.2702751159668,347.20557,879.587109375,120551.7,17,7,130.38590469177015,45.88809869739535,marls and sandstones,MOSLAVACKA GORA
1.74,-636.54346,186.3416748046875,636.54346,358.77890625,405187.56,17,7,130.5119477464862,47.6204839155117,marls and sandstones,MOSLAVACKA GORA
1.744,405.07275,58.86698532104492,405.07275,208.3232421875,164083.94,17,7,130.49472875018253,48.65175974552805,marls and sandstones,MOSLAVACKA GORA
1.748,1793.895,35.284854888916016,1793.895,358.77890625,3218059.2,15,7,130.49472875018253,46.07024331705568,limestone and sandstones,MOSLAVACKA GORA
1.752,2256.8354,25.95138359069824,2256.8354,694.41083984375,5093306.0,11,4,130.20017239044927,43.40707060165863,clays and sandstones,KLOSTAR IVANIC
1.756,1793.895,20.737796783447266,1793.895,1122.63095703125,3218059.2,11,4,129.88055505884924,41.83505952136051,clays and sandstones,KLOSTAR IVANIC
1.76,925.88135,16.716331481933594,925.88135,1435.11591796875,857256.25,11,4,129.85914111170774,44.80307510711108,clays and sandstones,KLOSTAR IVANIC
1.764,-173.60303,15.264405250549316,173.60303,1319.38076171875,30138.012,11,4,129.84781205066562,45.212009954686046,clays and sandstones,KLOSTAR IVANIC
1.768,-1736.0278,16.770002365112305,1736.0278,613.39619140625,3013792.8,11,4,129.8934657606439,44.064895834034566,clays and sandstones,KLOSTAR IVANIC
1.772,-3587.7903,19.096004486083984,3587.7903,-555.528955078125,12872239.0,11,4,130.0939749010905,43.96916403679967,clays and sandstones,KLOSTAR IVANIC
1.776,-4860.875,21.022430419921875,4860.875,-1886.482958984375,23628106.0,11,4,130.1121513686021,42.73535838816397,clays and sandstones,KLOSTAR IVANIC
1.78,-4571.539,227.5838623046875,4571.539,-2985.967041015625,20898970.0,11,4,130.63295267790596,46.035054920561016,clays and sandstones,KLOSTAR IVANIC
1.784,-2430.4385,23.530685424804688,2430.4385,-3437.334130859375,5907031.0,11,4,130.2496151889447,45.03783945369588,clays and sandstones,KLOSTAR IVANIC
1.788,347.20557,23.11441802978516,347.20557,-3020.687451171875,120551.7,11,4,130.10885072641963,45.69320239632052,clays and sandstones,KLOSTAR IVANIC
1.792,2083.233,20.87863540649414,2083.233,-1886.4828125,4339859.5,11,4,130.10642710086503,42.83904619591104,clays and sandstones,KLOSTAR IVANIC
1.796,2430.438,16.600257873535156,2430.438,-428.22021484375,5907029.0,11,4,129.99544281486698,43.8083214326306,clays and sandstones,KLOSTAR IVANIC
1.8,2256.8354,11.431788444519045,2256.8354,937.4546875,5093306.0,11,4,129.88429445129907,43.76935254100625,clays and sandstones,KLOSTAR IVANIC
1.804,2141.1,11.398685455322266,2141.1,1851.76240234375,4584309.5,11,4,129.90610240216773,45.12609723390946,clays and sandstones,KLOSTAR IVANIC
1.808,1851.7622,13.645435333251951,1851.7622,2152.67373046875,3429023.2,11,4,129.85615592220142,44.90176301517124,clays and sandstones,KLOSTAR IVANIC
1.812,1330.9546,12.886545181274414,1330.9546,2002.21806640625,1771440.1,11,4,129.85615592220142,45.36225665268603,clays and sandstones,KLOSTAR IVANIC
1.816,1041.6167,6.7948832511901855,1041.6167,1724.45380859375,1084965.4,11,4,129.87014851579485,46.87878214867229,clays and sandstones,KLOSTAR IVANIC
1.82,810.146,10.536371231079102,810.146,1435.11591796875,656336.56,11,4,129.85914111170774,46.9568589449888,clays and sandstones,KLOSTAR IVANIC
1.824,-115.73535,19.89656448364257,115.73535,983.748828125,13394.672,11,4,129.8761554344291,45.643936730939565,clays and sandstones,KLOSTAR IVANIC
1.828,-1330.9546,24.77384376525879,1330.9546,347.20546875,1771440.1,11,4,130.18843214334987,45.85938764489197,clays and sandstones,KLOSTAR IVANIC
1.832,-1678.1602,28.28370857238769,1678.1602,-254.61748046875,2816221.5,11,4,130.3962635603745,45.62160909041872,clays and sandstones,KLOSTAR IVANIC
1.836,-752.2788,219.3251037597656,752.2788,-613.39658203125,565923.4,11,4,130.5698588872425,47.81367680930288,clays and sandstones,KLOSTAR IVANIC
1.84,115.73486,121.80606079101562,115.73486,-752.27880859375,13394.559,11,4,130.54915585149718,47.800089676688906,clays and sandstones,KLOSTAR IVANIC
1.844,-347.20557,54.41280746459961,347.20557,-798.5728515625,120551.7,11,4,130.58455172681542,48.18115898336574,clays and sandstones,KLOSTAR IVANIC
1.848,-1851.7627,31.150991439819336,1851.7627,-902.73447265625,3429025.0,11,4,130.6460104569928,44.87735937595303,clays and sandstones,KLOSTAR IVANIC
1.852,-2661.9092,220.6148681640625,2661.9092,-1099.48427734375,7085760.5,11,4,130.55668596651032,47.3932694144589,clays and sandstones,KLOSTAR IVANIC
1.856,-1793.895,28.094615936279297,1793.895,-1307.80751953125,3218059.2,11,4,130.4841697957901,42.30440990663432,clays and sandstones,KLOSTAR IVANIC
1.86,231.47021,27.11380958557129,231.47021,-1284.66044921875,53578.46,11,4,130.41068792885957,43.47837638148534,clays and sandstones,KLOSTAR IVANIC
1.864,2025.3657,25.408203125,2025.3657,-810.14619140625,4102106.2,11,4,130.2135147983913,41.66653025395447,clays and sandstones,KLOSTAR IVANIC
1.868,2719.776,22.57505226135254,2719.776,104.1615234375,7397181.0,11,4,129.94232179843652,43.75007909233239,clays and sandstones,KLOSTAR IVANIC
1.872,2604.0415,18.43669891357422,2604.0415,1157.35166015625,6781032.0,11,4,129.85090005809795,41.273214342277065,clays and sandstones,KLOSTAR IVANIC
1.876,2314.7036,16.677003860473633,2314.7036,1979.07138671875,5357853.0,11,4,129.91786157576664,42.619393298658416,clays and sandstones,KLOSTAR IVANIC
1.88,1446.69,20.60468482971192,1446.69,2222.11533203125,2092911.8,11,4,129.87756986934292,42.71979390187304,clays and sandstones,KLOSTAR IVANIC
1.884,-636.54346,25.35920524597168,636.54346,1689.73349609375,405187.56,11,4,130.0864331664993,51.73969973151024,clays and sandstones,KLOSTAR IVANIC
1.888,-3009.1147,28.07185745239257,3009.1147,543.95537109375,9054772.0,11,4,130.455391841399,52.0306336895404,clays and sandstones,KLOSTAR IVANIC
1.892,-3819.2607,220.7437438964844,3819.2607,-740.705078125,14586753.0,11,4,130.63090014567126,53.958120775585776,clays and sandstones,KLOSTAR IVANIC
1.896,-2430.4385,29.45564651489257,2430.4385,-1689.73349609375,5907031.0,11,4,130.70619791991763,51.14951586667049,clays and sandstones,KLOSTAR IVANIC
1.9,-231.47021,28.06193923950196,231.47021,-2025.36552734375,53578.46,11,4,130.55788975630227,53.35390616091903,clays and sandstones,KLOSTAR IVANIC
1.904,1215.2192,25.640888214111328,1215.2192,-1655.01298828125,1476757.8,11,4,130.32138839767046,51.03765973967274,clays and sandstones,KLOSTAR IVANIC
1.908,1736.0278,24.945528030395508,1736.0278,-705.98447265625,3013792.8,11,4,130.18836391696138,51.16894681044823,clays and sandstones,KLOSTAR IVANIC
1.912,1504.5571,27.15452766418457,1504.5571,358.7791015625,2263692.2,11,4,130.34519700417854,52.30917349163151,clays and sandstones,KLOSTAR IVANIC
1.916,578.6758,32.357215881347656,578.6758,960.601953125,334865.66,11,4,130.38854882629437,54.09632184426143,clays and sandstones,KLOSTAR IVANIC
1.92,-520.8086,39.1336784362793,520.8086,902.73427734375,271241.6,11,4,130.42424145054505,54.47007554785281,clays and sandstones,KLOSTAR IVANIC
1.924,-810.1465,204.47625732421875,810.1465,497.6611328125,656337.3,11,4,130.47311897843667,57.32740462473699,clays and sandstones,KLOSTAR IVANIC
1.928,-173.60303,48.779884338378906,173.60303,115.7349609375,30138.012,11,4,130.5266405860591,58.414384286706245,clays and sandstones,KLOSTAR IVANIC
1.932,520.8081,45.84873580932617,520.8081,-81.01484375,271241.1,11,4,130.4770546031142,58.02025308291254,clays and sandstones,KLOSTAR IVANIC
1.936,520.8081,38.06802368164063,520.8081,-92.58837890625,271241.1,11,4,130.4770546031142,57.02760066922241,clays and sandstones,KLOSTAR IVANIC
1.94,231.47021,28.34636688232422,231.47021,57.8673828125,53578.46,17,4,130.367863556096,55.60193088932971,marls and sandstones,KLOSTAR IVANIC
1.944,-57.867676,28.48708724975586,57.867676,208.32314453125,3348.668,17,4,130.41035120838202,55.73168998852256,marls and sandstones,KLOSTAR IVANIC
1.948,-289.3379,37.451927185058594,289.3379,185.176171875,83716.414,17,4,130.5266405860591,59.51485879090614,marls and sandstones,KLOSTAR IVANIC
1.952,-231.47021,204.1443634033203,231.47021,34.7205078125,53578.46,17,4,130.49775763885955,58.59863450155791,marls and sandstones,KLOSTAR IVANIC
1.956,115.73486,48.346641540527344,115.73486,-46.294140625,13394.559,17,4,130.4770546031142,58.75518573906587,marls and sandstones,KLOSTAR IVANIC
1.96,462.94043,44.18437576293945,462.94043,-9.765625e-05,214313.84,17,4,130.4770546031142,57.31574560131384,marls and sandstones,KLOSTAR IVANIC
1.964,289.3379,37.32606506347656,289.3379,69.441015625,83716.414,17,4,130.4770546031142,59.38831020179837,marls and sandstones,KLOSTAR IVANIC
1.968,115.73486,7.070009231567383,115.73486,150.45556640625,13394.559,17,4,129.9683466883028,58.06484063760677,marls and sandstones,KLOSTAR IVANIC
1.972,405.07275,20.57872200012207,405.07275,277.76416015625,164083.94,17,4,129.9933211204302,56.49075663379536,marls and sandstones,KLOSTAR IVANIC
1.976,462.94043,24.25438117980957,462.94043,347.2052734375,214313.84,17,4,130.17529154422536,56.14030732607938,marls and sandstones,KLOSTAR IVANIC
1.98,-405.07324,31.6033878326416,405.07324,173.6025390625,164084.33,17,4,130.64250433214687,57.30406828331261,marls and sandstones,KLOSTAR IVANIC
1.984,-1446.69,32.577178955078125,1446.69,-173.60302734375,2092911.8,17,4,130.51396232010185,54.95906287952331,marls and sandstones,KLOSTAR IVANIC
1.988,-1446.69,218.58448791503903,1446.69,-486.08798828125,2092911.8,17,4,130.54520432648408,56.644113013602485,marls and sandstones,KLOSTAR IVANIC
1.992,-520.8086,31.28153419494629,520.8086,-671.2642578125,271241.6,17,4,130.67066501775122,53.90068799704573,marls and sandstones,KLOSTAR IVANIC
1.996,173.60254,29.907344818115234,173.60254,-729.1318359375,30137.842,17,4,130.60707758125426,51.97321276163407,marls and sandstones,KLOSTAR IVANIC
2.0,-57.867676,53.6456184387207,57.867676,-659.69072265625,3348.668,17,4,130.57396935671488,52.518295923432255,marls and sandstones,KLOSTAR IVANIC
2.004,-578.6758,9.73204231262207,578.6758,-486.087890625,334865.66,17,4,129.98834691124503,53.52769895549964,marls and sandstones,KLOSTAR IVANIC
2.008,-694.41113,23.998929977416992,694.41113,-335.63212890625,482206.8,17,4,130.2085490405135,52.596599093748885,marls and sandstones,KLOSTAR IVANIC
