Time (s),Depth,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
1.116,2800.2885913203586,85.26720099095212,-3813.9004,24.112060546875,3813.9004,2336.015234375,14545836.0
1.12,2810.798828161097,94.59150033825077,-3098.795,13.225228309631348,3098.795,190.69609375,9602530.0
1.124,2821.335081439796,80.59760832087755,-2860.4258,1.8866310119628906,2860.4258,-1811.60234375,8182035.5
1.128,2831.3427249073106,81.75465602357575,-3337.164,6.4708452224731445,3337.164,-3003.446875,11136664.0
1.132,2841.7773180862323,97.98587075893737,-4052.2695,238.49513244628906,4052.2695,-3432.5109375,16420888.0
1.136,2852.201667061502,93.80478662797266,-3813.9004,16.302579879760742,3813.9004,-3432.5109375,14545836.0
1.14,2862.5815032587093,100.97712057242859,-2860.4258,12.999444007873535,2860.4258,-3384.837109375,8182035.5
1.144,2872.9713262206924,102.65716498322355,-1906.9492,10.92686939239502,1906.9492,-3194.141796875,3636455.2
1.148,2883.570548820059,103.5392543553836,-476.73633,12.02538776397705,476.73633,-2622.05625,227277.53
1.152,2893.972023114293,109.71133786192789,1906.9512,14.516443252563477,1906.9512,-1430.212109375,3636462.8
1.156,2904.3834760382724,147.52973169929626,5005.746,16.56737518310547,5005.746,333.7171875,25057494.0
1.16,2915.052129570427,209.01872234450457,7866.172,18.687273025512695,7866.172,2479.03671875,61876660.0
1.164,2925.706763972762,201.81832837667304,8581.277,20.309871673583984,8581.277,4576.68203125,73638320.0
1.168,2936.279176216548,172.72012140009178,6435.957,20.252389907836914,6435.957,5959.220703125,41421544.0
1.172,2946.7333877796627,167.22425104880185,2860.4277,19.118789672851562,2860.4277,6149.916015625,8182047.0
1.176,2957.256295362239,213.75749706971035,715.1074,11.886183738708496,715.1074,5291.78828125,511378.62
1.18,2968.0808080626307,169.60427423737974,953.47656,6.733456611633301,953.47656,3909.24921875,909117.56
1.184,2978.573258690068,148.958878634948,2145.3203,10.817525863647461,2145.3203,2622.0578125,4602399.0
1.188,2989.241571982553,125.19516921521814,2145.3203,8.597296714782715,2145.3203,1763.93046875,4602399.0
1.192,2999.4933271640216,139.8432171397986,238.36914,14.475285530090332,238.36914,1239.51875,56819.848
1.196,3010.046073471619,153.20286481495498,-2383.6875,14.333877563476562,2383.6875,619.759765625,5681966.0
1.2,3020.5682096009095,118.9893898290445,-4290.6367,10.46816635131836,4290.6367,-429.062890625,18409564.0
1.204,3031.0574051328317,137.671242717575,-6435.957,8.712295532226562,6435.957,-2145.318359375,41421544.0
1.208,3041.7514406447985,146.65465054952145,-9534.754,12.164519309997559,9534.754,-4481.333203125,90911540.0
1.212,3052.0036981484864,139.49870822368618,-12395.18,13.888914108276367,12395.18,-7008.04296875,153640480.0
1.216,3062.432810396381,109.9728244497541,-13587.023,234.28683471679688,13587.023,-9248.71015625,184607200.0
1.22,3073.11263074976,152.64394619499856,-11918.441,15.703315734863281,11918.441,-10774.27109375,142049250.0
1.224,3083.7954861597686,114.11746924098286,-7866.172,15.515523910522461,7866.172,-11060.3140625,61876660.0
1.228,3093.9270548808013,119.37303230004268,-1906.9492,15.489995956420898,1906.9492,-9534.753125,3636455.2
