Time (s),Depth,Sonic_Velocity,AC,PHIT,R64,RD,TEMP,SW,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.304,422.60258137192426,2970.0409662407537,,,,,,,-7626.3477,19.28790283203125,7626.3477,-1761.5779296875,58161180.0
0.308,428.5479550001398,2975.2462982344205,,,,,,,-8915.309,230.68917846679688,8915.309,-4189.1203125,79482730.0
0.312,434.50374776750994,2980.4607524602256,,,,,,,-8056.0,18.800142288208008,8056.0,-6122.5607421875,64899136.0
0.316,440.4699791492763,2985.6843459692586,,,,,,,-5263.254,18.551475524902344,5263.254,-6917.41953125,27701842.0
0.32,446.44666667095566,2990.917094105574,,,,,,,-859.30664,18.787311553955078,859.30664,-6144.043359375,738407.9
0.324,452.4338287634992,2996.159013005957,,,,,,,4296.535,18.932504653930664,4296.535,-3759.466796875,18460214.0
0.328,458.43148390293385,3001.410118846659,,,,,,,9237.551,19.80841064453125,9237.551,-128.894921875,85332344.0
0.332,464.43965050061223,3006.6704277473054,,,,,,,12245.125,20.704864501953125,12245.125,3931.330078125,149943090.0
0.336,470.4583469035525,3011.9399557711977,,,,,,,11922.887,21.285398483276367,11922.887,7368.558203125,142155230.0
0.34,476.48759139477573,3017.2187189256033,,,,,,,7733.7617,22.356679916381836,7733.7617,9087.171875,59811070.0
0.344,482.52740298740133,3022.506733857013,,,,,,,644.48145,23.181419372558594,644.48145,8356.7611328125,415356.34
0.348,488.57779970582556,3027.8040163462615,,,,,,,-6659.629,23.834190368652344,6659.629,5177.3251953125,44350656.0
0.352,494.63880040193527,3033.1105828986756,,,,,,,-11278.402,24.789554595947266,11278.402,472.6197265625,127202360.0
0.356,500.7104232273024,3038.426449406437,,,,,,,-11170.992,224.55882263183594,11170.992,-4146.1560546875,124791064.0
0.36,506.79268727100924,3043.7516325825422,,,,,,,-6659.629,26.2235050201416,6659.629,-7024.8341796875,44350656.0
0.364,512.885611127664,3049.0861487070633,,,,,,,107.41406,27.114316940307617,107.41406,-7132.24765625,11537.781
0.368,518.9892132445892,3054.430013931119,,,,,,,5800.3203,27.503822326660156,5800.3203,-4640.2578125,33643716.0
0.372,525.1035124043877,3059.783244699376,,,,,,,8056.004,27.898996353149414,8056.004,-773.3765625,64899200.0
0.376,531.2285277372874,3065.1458577608546,,,,,,,6337.3906,27.695283889770508,6337.3906,2728.3,40162520.0
0.38,537.3642774850422,3070.5178690866937,,,,,,,2363.0947,26.79784393310547,2363.0947,4532.8447265625,5584216.5
0.384,543.5107804409137,3075.899295130891,,,,,,,-1611.2002,25.963605880737305,1611.2002,4189.121875,2595966.0
0.388,549.6680560403211,3081.2901529096703,,,,,,,-3759.4678,23.843690872192383,3759.4678,2277.1642578125,14133598.0
0.392,555.8361226465792,3086.6904585006005,,,,,,,-3974.295,20.7198429107666,3974.295,-128.8955078125,15795020.0
0.396,562.0149991606052,3092.100228451934,,,,,,,-3222.4014,233.8947296142578,3222.4014,-2040.85390625,10383871.0
0.4,568.2047047227253,3097.519479521534,,,,,,,-2685.334,10.97507095336914,2685.334,-3050.5396484375,7211018.5
0.404,574.405258406182,3102.948228408529,,,,,,,-2255.6807,13.035653114318848,2255.6807,-3179.4357421875,5088095.5
0.408,580.6166792174872,3108.3864917536225,,,,,,,-1074.1328,17.984521865844727,1074.1328,-2642.36875,1153761.2
0.412,586.8389860967704,3113.8342861394003,,,,,,,1288.9619,22.846511840820312,1288.9619,-1589.7173828125,1661422.9
0.416,593.0721979181266,3119.291628090631,,,,,,,3759.4697,25.61345863342285,3759.4697,-193.3431640625,14133613.0
0.42,599.3163339476123,3124.758534475259,,,,,,,4726.1875,28.404848098754883,4726.1875,1288.9611328125,22336848.0
0.424,605.5714135527535,3130.2350222500636,,,,,,,2900.163,31.983190536499023,2900.163,2320.1298828125,8410946.0
0.428,611.8374556759935,3135.7211079996573,,,,,,,-751.8926,34.09307098388672,751.8926,2384.5779296875,565342.44
0.432,618.114479386678,3141.216808419756,,,,,,,-3866.8809,35.86299514770508,3866.8809,1353.409375,14952768.0
0.436,624.4025041432286,3146.722140546723,,,,,,,-4296.535,213.9490966796875,4296.535,-257.7916015625,18460214.0
0.44,630.7015493358521,3152.2371213571982,,,,,,,-1718.6133,32.5760612487793,1718.6133,-1546.7517578125,2953631.5
0.444,637.0116342868978,3157.7617677684098,,,,,,,2148.2686,29.02056312561035,2148.2686,-1697.1306640625,4615058.0
0.448,643.3327782512158,3163.2960966384876,,,,,,,5263.254,26.148387908935547,5263.254,-494.1013671875,27701842.0
0.452,649.6650004165065,3168.840124766773,,,,,,,6337.3906,22.171714782714844,6337.3906,1546.7529296875,40162520.0
0.456,656.0083201331447,3174.39386909503,,,,,,,5800.3203,19.662696838378906,5800.3203,3566.1240234375,33643716.0
0.46,662.3627574950351,3179.9573472160046,,,,,,,3974.296,18.067672729492188,3974.296,4704.705859375,15795028.0
0.464,668.7283313011351,3185.5305755886816,,,,,,,1288.9619,16.962385177612305,1288.9619,4532.84453125,1661422.9
0.468,675.0050581370282,3191.0215875541776,,,8.195747093148599,,42.03380232548112,,-2470.5068,17.83832359313965,2470.5068,2986.0923828125,6103404.0
0.472,680.8589911118825,2677.3244323422196,113.84500000000001,,6.8234320442663,,42.26825964447543,,-6874.453,19.113937377929688,6874.453,343.7236328125,47258104.0
0.476,686.591216489992,2755.7698156107194,110.60456244523274,,7.92638515429921,,42.49784865959955,,-10419.098,20.16489028930664,10419.098,-2900.1599609375,108557590.0
0.48,692.331667743612,2626.1945534704746,116.06882145280937,,7.3677832579469555,,42.7276667097446,,-11278.402,229.3935546875,11278.402,-5950.699609375,127202360.0
0.484,698.1760120436022,2895.097522370996,105.28635598142854,,15.345083974387755,,42.961740481743966,,-8807.895,20.415206909179688,8807.895,-7970.0708984375,77579010.0
0.488,704.1796490995763,3998.836263829707,76.2291083553498,,16.16691930614507,,43.202185963982934,,-3974.295,19.796079635620117,3974.295,-8270.828515625,15795020.0
0.492,710.2607792746907,3292.7899949805437,92.57505612284106,,9.060852062345505,,43.44573117098765,,1611.2021,19.169546127319336,1611.2021,-6573.6974609375,2595972.2
0.496,716.1615948364938,3054.3407403635742,99.79391084682929,,12.44484051635095,,43.68206379345962,,6337.3906,18.060815811157227,6337.3906,-3222.3998046875,40162520.0
0.5,722.4515510556354,3731.559367625427,81.6827598021541,,14.944186126676463,,43.93396204222549,,9667.203,17.029457092285156,9667.203,966.7212890625,93454820.0
0.504,728.6353682594774,2934.799057751197,103.86034929928647,,15.054215037378482,,44.18165009863843,,11600.645,17.500991821289062,11600.645,5048.4291015625,134574960.0
0.508,734.8741506631972,3105.0227534830497,98.16545939452097,,14.797230429647394,,44.43156602652803,,11493.23,18.166112899780273,11493.23,8141.9341796875,132094344.0
0.512,740.7777655224411,2662.5853623016983,114.4757398310159,,9.037783170125126,,44.66801062089772,,8700.484,19.599157333374023,8700.484,9559.790625,75698430.0
0.516,746.6943872607708,2940.3088346786535,103.66266129785471,,9.6215350568208,,44.90496987769147,,2685.335,21.287126541137695,2685.335,8829.3794921875,7211024.0
0.52,752.8882138000346,3090.204187102002,98.63463638622837,,15.347268609940715,,45.15302855200153,,-5155.84,22.51554298400879,5155.84,5864.7708984375,26582684.0
0.524,759.1453190608787,3114.872971615823,97.85562215368314,,16.72976805252382,,45.40361276243501,,-12030.297,23.987783432006836,12030.297,1138.5826171875,144728050.0
0.528,765.6109848274,3321.109753028361,91.77671961303699,,15.710837131123771,,45.66253939309585,,-14393.391,225.10830688476562,14393.391,-4038.7416015625,207169700.0
0.532,771.5775029787517,2927.8799099556973,104.103698740628,,8.14062902131089,,45.90150011914995,,-10956.164,25.648183822631836,10956.164,-7970.0712890625,120037530.0
0.536,777.7509447146895,3107.696507875105,98.08918128338478,,8.255056682881369,,46.14873778858758,,-3007.5742,26.71689224243164,3007.5742,-9108.653125,9045503.0
0.54,784.2026395188932,3211.1251580278135,94.92,,15.280776769776448,,46.407105580755584,,5478.082,27.320011138916016,5478.082,-6981.86875,30009382.0
0.544,790.4528357972691,3242.0556756852516,94.02203840576925,,14.370997027446416,,46.65741343189084,,10419.098,27.926280975341797,10419.098,-2491.98984375,108557590.0
0.548,797.0743291472659,2970.8955677404706,102.60205075768964,,12.077996431025337,,46.92267316589052,,9774.617,28.418310165405273,9774.617,2341.61171875,95543144.0
0.552,803.476850685222,2872.0897471995254,106.3661788558776,,11.922982438117215,,47.179074027408916,,4833.6016,28.197145462036133,4833.6016,5499.56484375,23363704.0
0.556,809.9453166420798,3100.4913180139765,98.307,,17.071205154620127,,47.43811266568328,,-1181.5469,28.029861450195312,1181.5469,5864.7703125,1396053.0
0.56,816.4771561322583,3484.762758378163,87.47918769325472,,11.525508179160758,,47.69968624529037,,-5263.254,27.619855880737305,5263.254,3716.503125,27701842.0
0.564,822.8629800501769,3275.544509887109,93.05333029985998,,11.93158827856224,,47.955419202007235,,-6015.1484,26.332788467407227,6015.1484,429.65390625,36182012.0
0.568,828.496469472511,2185.803857575727,139.44706411582482,,6.209812021322437,,48.18105877890044,,-4296.535,225.3069305419922,4296.535,-2384.5765625,18460214.0
0.572,833.5107872625675,3112.6686530012157,97.92526377211243,,8.245073021225057,,48.38193149050269,,-1826.0264,22.341833114624023,1826.0264,-3716.5021484375,3334372.2
0.576,840.2528306259675,3239.5397487009395,94.0880965173191,,15.048453827206341,,48.651913225038705,,107.41406,19.44668197631836,107.41406,-3458.7099609375,11537.781
0.58,846.8928261536648,3076.8964031382466,99.0611003989397,,14.76843476926623,,48.917813046146755,,1288.9619,17.178674697875977,1288.9619,-2148.266796875,1661422.9
0.584,853.5479187979885,2909.565522568775,104.76027122794628,,9.287874104845638,,49.184416751919464,,1933.4424,16.174213409423828,1933.4424,-558.5486328125,3738199.5
0.588,860.0554120378395,3815.445751230961,80.31757680700876,,16.56742495443187,,49.44501648151349,,2148.2686,15.702584266662598,2148.2686,730.412109375,4615058.0
0.592,866.7930946841376,3501.757725303344,87.05559094092105,,16.2880203327918,,49.71482378736566,,2040.8545,15.915348052978516,2040.8545,1503.78828125,4165087.0
0.596,873.8533604575046,3294.0667891494654,92.52999999999999,,16.296193490197897,,49.99763441830035,,1503.7881,18.089799880981445,1503.7881,1783.0630859375,2261378.5
0.6,880.620263500445,3435.3121281887875,88.72585136675917,,18.625308035180765,,50.26861054001763,,751.89453,14.904004096984863,751.89453,1675.649609375,565345.4
0.604,887.3254858616494,3321.7643670681477,91.75848586165398,,17.809991157774128,,50.537119434466156,,537.0674,2.0117039680480957,537.0674,1396.374609375,288441.38
0.608,894.2544671636671,3519.3096660319316,86.6079224920308,,16.592800866152576,,50.8146786865467,,859.3076,11.951603889465332,859.3076,1138.582421875,738409.56
0.612,901.096461806162,3679.587634210829,82.84090807719437,,16.517076286752367,,51.088658472246316,,1288.9619,6.449419975280762,1288.9619,988.20390625,1661422.9
0.616,908.1357508773054,3205.792590849534,95.11392158314523,,12.007581824170252,,51.37063003509204,,966.7217,18.328306198120117,966.7217,880.790625,934550.8
0.62,914.4058323456252,3487.989009640507,87.38581910340395,,8.33,,51.62173329382515,,-644.4795,22.351119995117188,644.4795,601.5158203125,415353.8
0.624,920.8918686199848,3207.4106637372934,95.0308800750754,,7.811551975392384,,51.88147474479955,,-3007.5742,23.825088500976562,3007.5742,-107.4125,9045503.0
0.628,927.4919898785146,3620.3600923262916,84.19122931149278,,20.080978056510677,,52.14577959514059,,-4833.6016,24.89153289794922,4833.6016,-1245.9943359375,23363704.0
0.632,934.451208143093,3772.1678315660174,80.86994682174029,,19.58826113014962,,52.424548325723784,,-4726.1875,224.3676300048828,4726.1875,-2449.02421875,22336848.0
0.636,941.4360916093822,3576.853407116495,85.21499447855739,,15.971399700164177,,52.70424366437537,,-2363.0938,25.823293685913086,2363.0938,-3114.9873046875,5584212.0
0.64,948.2812532493059,3119.727509792308,97.70272307993466,,10.016060063018173,,52.978450129972366,,1181.5479,25.863597869873047,1181.5479,-2749.7818359375,1396055.4
0.644,954.3263125611189,2951.526368801868,103.27130176896475,,8.14687904705948,,53.22055250244493,,4189.121,25.71318244934082,4189.121,-1310.4427734375,17548736.0
0.648,961.0565350154084,3118.2532398715457,97.77430595642794,,9.334033388290683,,53.49006140061628,,5370.668,25.57936668395996,5370.668,730.4111328125,28844074.0
0.652,967.9977914745446,3541.251236323303,86.07139342242375,,12.936142269691686,,53.76811165898179,,4296.535,25.75503158569336,4296.535,2534.9556640625,18460214.0
0.656,974.8659639025021,3581.7984016030928,85.10630332557452,,12.118792048611464,,54.04313855610021,,1718.6152,24.794095993041992,1718.6152,3351.2974609375,2953638.2
0.66,981.3084327938217,3327.1881287378214,91.60955783268602,,7.784229113296421,,54.30113731175307,,-966.7197,23.46845817565918,966.7197,2921.6439453125,934547.0
0.664,987.9118850154629,3737.570652240522,81.5503488192256,,17.86487229407388,,54.56567540061858,,-3007.5742,23.368309020996094,3007.5742,1482.3048828125,9045503.0
0.668,994.9134015109104,3450.5561936275603,88.33359848908816,,18.36172174314499,,54.846036060436475,,-3759.4678,22.07421112060547,3759.4678,-343.722265625,14133598.0
0.672,1002.0448203462872,3489.4684784624724,87.35762880891853,,11.112052727357796,,55.13169281385146,,-3437.2275,229.37905883789062,3437.2275,-1890.4748046875,11814533.0
0.676,1008.5652765010536,3411.3137415236406,89.35064652370453,,10.369403454442038,,55.392811060042106,,-2363.0938,19.549394607543945,2363.0938,-2706.8166015625,5584212.0
0.68,1015.3770948637143,3331.040544204777,91.50486484261705,,9.179055733734216,,55.66558379454866,,-1074.1328,17.49628448486328,1074.1328,-2728.29921875,1153761.2
0.684,1022.4769448106867,3573.432970795795,85.29687003209172,,22.662769448106875,,55.949977792427475,,429.6543,18.214818954467773,429.6543,-2040.853515625,184602.81
0.688,1029.7337559013397,3484.2912043097713,87.47996546633688,,17.725969924849398,,56.240550236053515,,1933.4424,18.662437438964844,1933.4424,-902.271484375,3738199.5
0.692,1036.8995802728964,3691.4885802278623,82.5683252888587,,21.770478488897513,,56.52758321091588,,3114.9893,18.874771118164062,3114.9893,408.171875,9703158.0
0.696,1043.9999193354395,3638.7443118605092,83.76516052247561,,20.831758812963777,,56.81189677341758,,3544.6436,20.412988662719727,3544.6436,1589.7193359375,12564498.0
0.7,1051.2220693001143,3630.577532817063,83.9540948854472,,20.3557584199334,,57.101182772004435,,2900.163,19.541357040405273,2900.163,2384.578515625,8410946.0
0.704,1058.2390909843589,3370.7951256605816,90.42544485466945,,9.247372928234947,,57.382202730358664,,1718.6152,18.021495819091797,1718.6152,2642.370703125,2953638.2
0.708,1065.3802711899282,3721.951987895369,81.89253152196989,,22.61143390388705,,57.66821084759717,,537.0674,15.708924293518066,537.0674,2363.095703125,288441.38
0.712,1072.6713487092045,3919.855319041393,77.75964921232776,,21.279647105197235,,57.96025394836802,,107.41406,6.536837100982666,107.41406,1761.5806640625,11537.781
0.716,1080.1336463961752,3801.6299438000365,80.17713101484462,,21.103560225301035,,58.259045855846935,,214.82715,1.9898474216461182,214.82715,1095.6173828125,46150.703
0.72,1087.5666631178149,3752.095136628932,81.24161009797125,,18.648350190378707,,58.5567665247126,,0.0,4.174905776977539,0.0,515.584765625,0.0
0.724,1095.0243851122643,3520.519948828814,86.57814126114185,,11.738676050434439,,58.85547540449058,,-1503.7861,14.113205909729004,1503.7861,-128.8955078125,2261372.8
0.728,1102.5796601207203,4299.404060093439,70.89436752191108,,26.154239501819333,,59.158086404828836,,-4403.9453,19.537290573120117,4403.9453,-1117.098046875,19394734.0
0.732,1110.0635002858328,3858.20330272433,79.0012314234503,,17.87222049163344,,59.45774001143334,,-7304.1094,21.29477310180664,7304.1094,-2599.402734375,53350012.0
0.736,1117.3107251718775,3629.9940056224705,83.97080491986402,,23.68882391708277,,59.7480290068753,,-8270.828,227.25071716308594,8270.828,-4296.5337890625,68406600.0
0.74,1124.698122288583,3297.0355037130257,92.44684307146322,,22.507267217875807,,60.043924891543085,,-5692.9062,23.258073806762695,5692.9062,-5435.1150390625,32409182.0
0.744,1132.294964600363,3460.1844326826727,88.08813213506188,,11.741906371933643,,60.34809858401475,,-322.23926,22.86310386657715,322.23926,-5198.8056640625,103838.14
0.748,1139.5269059529987,3932.891676596028,77.50146550759648,,27.226690870487822,,60.63777623811996,,5907.7344,22.94627571105957,5907.7344,-3136.4697265625,34901324.0
0.752,1147.062443667998,3472.5837655056516,87.77421130204647,,7.777475213919523,,60.939597746719954,,10311.684,22.611364364624023,10311.684,386.6888671875,106330820.0
0.756,1154.1677879049791,3911.5142151488467,77.92389793090132,,27.438454354245547,,61.224111516199024,,11278.406,21.99486541748047,11278.406,4296.5357421875,127202450.0
0.76,1161.9130396287444,4004.643212778708,76.11283507353399,,22.742360414011593,,61.534321585149705,,8807.898,21.275203704833984,8807.898,7196.6966796875,77579070.0
0.764,1169.018316707781,4077.7806566781055,74.74780099393962,,23.55114251490813,,61.818932668311255,,4403.949,20.078615188598633,4403.949,8141.934375,19394768.0
0.768,1176.729470908177,3314.25200587887,91.96788313815075,,12.624421130773413,,62.12770830723515,,-644.4795,19.81000518798828,644.4795,6831.4916015625,415353.8
0.772,1183.5940822966284,3885.259584394472,78.45061213385098,,15.488500708050676,,62.402663291865224,,-5155.84,19.550561904907227,5155.84,3737.9869140625,26582684.0
0.776,1191.3144183751729,3854.828435727759,79.07022188356405,,10.482511731169932,,62.71187673500712,,-8270.828,19.360910415649414,8270.828,-171.8599609375,68406600.0
0.78,1198.7278517612299,3565.860994632824,85.47959645817879,,14.134657788652758,,63.00871407044908,,-9452.375,19.93619155883789,9452.375,-3823.9146484375,89347390.0
0.784,1206.4571838934326,3983.8846255845174,76.50836778686254,,17.847606411134933,,63.318287355737255,,-8270.828,229.45655822753906,8270.828,-6358.8701171875,68406600.0
0.788,1213.6541737929729,3560.613276196193,85.6073768259986,,11.109543448242649,,63.606566951718825,,-4726.1875,21.602825164794922,4726.1875,-7175.21171875,22336848.0
0.792,1221.4453641450905,3772.9494558310503,80.78572535127346,,26.36292423207829,,63.91861456580355,,107.41406,21.956871032714844,107.41406,-6122.5609375,11537.781
0.796,1229.5059771442761,4166.820999023776,73.149660695606,,25.789439201291458,,64.24143908577106,,4618.7734,22.41360855102539,4618.7734,-3544.640625,21333068.0
0.8,1237.6595944491814,4175.055710495649,73.08780356909904,,26.737524225441508,,64.56798377796714,,7304.1094,23.280887603759766,7304.1094,-193.34375,53350012.0
0.804,1245.6272068376284,4065.0582384707277,74.9821615040974,,25.000540786417805,,64.88708827350516,,7196.6953,23.372806549072266,7196.6953,2900.1609375,51792424.0
0.808,1253.5001480273086,4010.8483447319963,75.99393649931736,,17.50271578756738,,65.20240592109235,,4726.1875,23.843721389770508,4726.1875,4790.6359375,22336848.0
0.812,1260.7393634154366,3634.6150653169634,83.86102980886761,,10.956871072577908,,65.49227453661742,,1074.1348,24.268211364746094,1074.1348,4983.980078125,1153765.5
0.816,1267.8881760700003,3216.89002345998,94.75029289858657,,11.033581128399728,,65.77862704279991,,-2148.2666,24.696426391601562,2148.2666,3630.5720703125,4615049.5
0.82,1275.5322447046426,3960.350196606133,76.96334362847114,,23.490999999999996,,66.08478978818576,,-3759.4678,25.39510726928711,3759.4678,1417.856640625,14133598.0
0.824,1283.4948550689383,3945.1200741355715,77.26023331224933,,24.3972833390098,,66.40369420275752,,-3437.2275,224.20693969726562,3437.2275,-708.9279296875,11814533.0
0.828,1291.309789267582,4005.449122710951,76.0974988948256,,24.269997305301075,,66.7166013599711,,-1826.0264,26.624475479125977,1826.0264,-2019.370703125,3334372.2
0.832,1299.047521391918,3854.930223529041,79.06870270976212,,27.32577087844252,,67.0265008556768,,-214.82617,25.353914260864258,214.82617,-2277.162890625,46150.285
0.836,1306.6006351416008,3465.809619346912,87.94483699480618,,6.0999237830073785,,67.3290254056642,,644.48145,24.590431213378906,644.48145,-1718.61328125,415356.34
0.84,1313.8683622081962,3963.735915759494,76.89740300250425,,8.000575745115864,,67.6201344883278,,644.48145,23.97610855102539,644.48145,-837.8234375,415356.34
0.844,1321.1923873860203,3813.138216585693,79.9344765683653,,25.68943873250475,,67.91339549544058,,214.82715,17.831308364868164,214.82715,-107.4125,46150.703
0.848,1329.0022950438438,4175.410140990502,72.9988657255017,,15.000127767062924,,68.22619180175376,,429.6543,1.9878838062286377,429.6543,343.7236328125,184602.81
0.852,1336.2263143449234,2564.3672202870116,118.86103967393215,,22.7273159917112,,68.5155525737968,,1181.5479,21.74726104736328,1181.5479,622.9984375,1396055.4
0.856,1343.3087467473001,4054.8653535758094,75.16962410855734,,13.47789683523121,,68.79914986989225,,1826.0283,28.447704315185547,1826.0283,859.3078125,3334379.5
0.86,1350.9675932714088,3762.266480521785,81.01671837311564,,22.503683243775313,,69.1059037308563,,1288.9619,28.93944549560547,1288.9619,988.20390625,1661422.9
0.864,1358.8797201511638,3903.2911488962204,78.08998729443417,,21.785307098364882,,69.42278880604644,,-537.0664,28.38195037841797,537.0664,837.8251953125,288440.3
0.868,1366.9548153115122,3779.2830188314274,80.65098025131968,,23.515940631467803,,69.7461926124604,,-3007.5742,29.11237144470215,3007.5742,150.3794921875,9045503.0
0.872,1375.1266633400303,4155.258663174379,73.35293995333589,,19.392142049115584,,70.07346653360129,,-4403.9453,221.6754913330078,4403.9453,-966.719140625,19394734.0
0.876,1383.2268301039185,3996.189668859661,76.28484757677982,,21.907487913508962,,70.39787320415661,,-3652.0547,27.616180419921875,3652.0547,-2062.3357421875,13337503.0
0.88,1391.1529339135507,4225.154500417868,72.14105062256155,,23.468900516377666,,70.71531735654197,,-859.30664,26.732614517211914,859.30664,-2491.989453125,738407.9
0.884,1399.086711390222,4030.935489413995,75.71372509362001,,17.544040251204187,,71.03306845560908,,2685.335,25.708417892456055,2685.335,-1847.5091796875,7211024.0
0.888,1407.4395277429899,4103.307892538928,74.28166020854324,,21.83967249060637,,71.36758110971947,,5585.496,26.008974075317383,5585.496,-128.8951171875,31197766.0
0.892,1414.845394167132,3326.631056590241,91.62433439259547,,5.4639211665733205,,71.66421576668533,,6229.9766,25.53275489807129,6229.9766,1997.8892578125,38812610.0
0.896,1421.7368382476434,3508.9776541878355,86.86314636044804,,6.812894852570755,,71.94017352990566,,4403.949,24.978548049926758,4403.949,3609.0900390625,19394768.0
0.9,1429.1834174777032,4185.3530219153345,72.82541669707885,,22.723010097323773,,72.23843669910792,,644.48145,25.367441177368164,644.48145,3909.84765625,415356.34
0.904,1437.6205744655374,4180.611181214682,72.908,,19.536418953802503,,72.57632297862163,,-3437.2275,25.25899314880371,3437.2275,2685.33515625,11814533.0
0.908,1445.0036814307657,3797.76992097647,80.25969696239174,,20.070512471712618,,72.87204725723063,,-6122.5625,25.40003204345703,6122.5625,343.7234375,37485772.0
0.912,1451.8201036444198,3307.3149958574463,92.16862654268431,,18.8328445333636,,73.14500414577697,,-6229.9727,224.20465087890625,6229.9727,-2148.26640625,38812560.0
0.916,1459.223168938684,3274.573715370826,93.08089381202643,,7.5924992648588745,,73.44152675754721,,-3759.4678,26.076570510864258,3759.4678,-3780.9498046875,14133598.0
0.92,1466.5292499180632,3520.8368661292743,86.57070717307998,,14.03467245329714,,73.73416999672261,,0.0,26.298412322998047,0.0,-3909.84609375,0.0
0.924,1474.5524918563417,3923.566954108435,77.68454120587332,,18.517687459792043,,74.0554996742538,,3222.4033,26.428403854370117,3222.4033,-2577.919921875,10383883.0
0.928,1481.8442191754018,3835.2405257195196,79.4995080226063,,17.594471217337606,,74.34746876701611,,4618.7734,27.345703125,4618.7734,-429.652734375,21333068.0
0.932,1490.3557770315424,3377.9377619957963,90.23354664862175,,22.0692824178036,,74.68838685829323,,3652.0557,28.26483726501465,3652.0557,1546.7529296875,13337511.0
0.936,1497.5213660308614,3693.9114248961737,82.51619433260774,0.20307688283329228,9.298024523147006,5.709399273463024,74.97535464123452,1.0,1181.5479,29.272842407226562,1181.5479,2534.9560546875,1396055.4
0.94,1504.532479122867,3397.9554297053546,89.70100000000001,0.20913253649856117,16.503982724538407,14.435121757489519,75.25619916491478,1.0,-1181.5469,31.123336791992188,1181.5469,2298.6466796875,1396053.0
0.944,1511.430196173151,3501.3751916110114,87.05160765370753,0.21275686606011796,10.430396076537075,6.8251134905973565,75.53240784692585,1.0,-1933.4404,33.42074966430664,1933.4404,1267.4779296875,3738192.0
0.948,1518.691044607955,3643.2265585992245,83.66258091740455,0.158555223039745,9.904015132222726,9.34,75.82323282892591,1.0,-966.7197,208.3213348388672,966.7197,150.379296875,934547.0
0.952,1525.5701791797908,3426.1223627429326,88.9636416404089,0.2018002132483466,7.528753413253155,5.082557589849686,76.09870716719183,1.0,751.89453,65.41278839111328,751.89453,-429.6529296875,565345.4
0.956,1532.0446572339113,3213.1979696813705,94.85918236331835,0.2302553427660856,6.467747987251988,5.419460721467582,76.35798628935657,1.0,1181.5479,61.37248229980469,1181.5479,-429.6529296875,1396055.4
0.96,1538.2487590620176,3070.2165794464636,99.28278055144273,0.2342975181240348,7.7399751812403474,6.442232153409737,76.6064503624807,1.0,-751.8926,41.10719299316406,751.8926,-343.7220703125,565342.44
0.964,1545.1065241068204,3116.456207680078,97.80401989600729,0.2326934758931734,8.649995643439096,5.684280169968624,76.88116096427306,1.0,-3974.295,35.07756042480469,3974.295,-751.89296875,15795020.0
0.968,1551.8828969181313,3602.057938588498,84.61889460121589,0.2023305270933203,6.7217103081873395,6.374010605791861,77.15251587672506,1.0,-5478.082,217.12403869628906,5478.082,-1654.1654296875,30009382.0
0.972,1559.1124665246437,3824.8671971968984,79.69097496955828,0.16323311472904883,6.637002678028062,4.661721211198335,77.44209866098596,1.0,-2792.747,31.638397216796875,2792.747,-2363.09375,7799436.0
0.976,1566.5530837528677,3418.525795979327,89.17723253116215,0.2218332613275357,7.208453803216295,5.2734626819494945,77.74002335011487,1.0,3652.0557,31.172304153442383,3652.0557,-1868.9921875,13337511.0
0.98,1574.0794570965545,3900.189433031584,78.15821463651392,0.16264849326063094,12.035798251454805,13.138010350593808,78.04147828386242,1.0,9882.031,30.780237197875977,9882.031,257.792578125,97654540.0
0.984,1581.3044121816356,3768.0087646057273,80.89205467083988,0.14974116146086697,15.615867067516808,11.244252197256419,78.3308764872657,1.0,11063.578,30.507604598999023,11063.578,3265.3671875,122402760.0
0.988,1588.953827834527,3442.7183410637904,88.53646956280564,0.20375263707853922,14.007650557715223,15.950441972944054,78.63725311338094,1.0,5263.254,30.563369750976562,5263.254,5413.634375,27701842.0
0.992,1595.6199363418466,3440.9012349357236,88.58491260540842,0.21633859952073065,13.455098670130342,10.887937797942358,78.90419745367406,1.0,-4403.9453,30.66800308227539,4403.9453,5091.3947265625,19394734.0
0.996,1602.8677524475604,3965.555417218001,76.87828349662647,0.14325048951151853,14.33504559439633,15.098996755258957,79.1944100979023,1.0,-11493.23,30.76182746887207,11493.23,2062.3375,132094344.0
1.0,1610.0723039826662,4008.187235805053,76.0447698510345,0.12860465619060815,11.024372495248652,10.45302893515851,79.45879681549748,1.0,-11385.816,218.8321990966797,11385.816,-2191.23203125,129636820.0
1.004,1616.822304391822,3251.1937008849295,93.75084278079825,0.22981226148556524,12.644023371780866,9.649744270386083,79.65024682736296,1.0,-4511.3594,32.21389389038086,4511.3594,-5306.21953125,20352364.0
1.008,1623.3037107695327,3494.088746379035,87.23757244122987,0.22223339692585903,10.649275016073956,7.120942094635376,79.83410761231666,1.0,3652.0557,33.584163665771484,3652.0557,-5628.4591796875,13337511.0
1.012,1629.9140735872013,3680.5975268591806,82.81316005142159,0.16677998685424464,10.814393824398556,9.027362154742448,80.02169406044143,1.0,6981.871,35.567623138427734,6981.871,-3351.2958984375,48746524.0
