Time (s),Depth,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.864,1455.1471320183498,25.453796966128756,2234.8467,24.37880516052246,2234.8467,1021.6443359375,4994539.5
0.868,1464.19462831862,35.90591318583351,1383.4766,21.668071746826172,1383.4766,1617.6033203125,1914007.4
0.872,1473.116153349038,27.12336958868377,319.26367,21.864423751831055,319.26367,1638.8875,101929.29
0.876,1481.6844326079593,14.826572718447927,-638.52734,20.023202896118164,638.52734,1170.633984375,407717.16
0.88,1490.5906937852833,32.82527611289117,-1489.8975,18.870431900024414,1489.8975,361.832421875,2219794.5
0.884,1499.8204400826667,33.11564264453688,-2341.2676,21.35873031616211,2341.2676,-553.3904296875,5481534.0
0.888,1508.0513160734808,12.536592340994765,-2660.5312,226.52549743652344,2660.5312,-1362.1919921875,7078426.5
0.892,1516.5126643287008,13.686620070138924,-1915.583,23.963775634765625,1915.583,-1809.161328125,3669458.2
0.896,1525.854689435741,44.515856219759904,106.421875,24.748279571533203,106.421875,-1660.171484375,11325.615
0.9,1534.6354915875672,18.016292560397908,3086.2178,26.08794403076172,3086.2178,-744.9484375,9524740.0
0.904,1544.016063042239,41.67028973972416,5427.4844,26.184432983398438,5427.4844,808.801953125,29457586.0
0.908,1553.1546374819013,39.74227989146004,5640.324,26.09993553161621,5640.324,2468.973046875,31813258.0
0.912,1562.418486124096,41.13385314942533,3086.2178,26.420942306518555,3086.2178,3469.333203125,9524740.0
0.916,1571.8019227660284,47.367191629922516,-1277.0547,26.589717864990234,1277.0547,3192.637890625,1630868.6
0.92,1581.2512612547923,49.65926936542317,-5214.6406,26.926984786987305,5214.6406,1532.4662109375,27192476.0
0.924,1590.8507251735527,35.777550022661046,-6491.6953,26.991065979003906,6491.6953,-851.3697265625,42142108.0
0.928,1600.106216065755,40.472098287242666,-4682.535,222.91004943847656,4682.535,-2915.9416015625,21926136.0
0.932,1609.3744124944983,43.246723105974255,-1064.2119,28.09674072265625,1064.2119,-3746.0275390625,1132547.0
0.936,1619.0078506212672,57.24634755268689,1915.583,29.13167953491211,1915.583,-3107.5,3669458.2
0.94,1628.210137472855,14.888391751628227,2447.6895,30.642139434814453,2447.6895,-1575.033984375,5991183.5
0.944,1637.3023619837052,30.447819288859883,957.792,38.90119934082031,957.792,-85.1365234375,917365.5
0.948,1646.0419990749415,32.46199583726355,-744.94824,88.11548614501953,744.94824,702.380859375,554947.9
0.952,1656.3471487619643,59.00718760774825,-744.94824,194.54696655273438,744.94824,766.23359375,554947.9
0.956,1666.696288235248,56.973390764794914,1277.0557,33.3242073059082,1277.0557,638.528125,1630871.1
0.96,1676.5090583908973,44.55336349451611,3831.165,29.94332504272461,3831.165,915.2232421875,14677826.0
0.964,1686.1862496706942,48.98300395152629,4682.535,29.562091827392578,4682.535,1660.171875,21926136.0
0.968,1695.815709108289,31.561031845251893,2554.1104,29.22911834716797,2554.1104,2319.98359375,6523479.5
0.972,1704.7126701362372,22.537513010922638,-1383.4766,28.8421630859375,1383.4766,2192.2779296875,1914007.4
0.976,1713.9615665029482,46.94033704615272,-4788.957,29.303525924682617,4788.957,979.075390625,22934110.0
0.98,1723.8295239477015,38.29696084227447,-5427.4844,220.06727600097656,5427.4844,-872.6544921875,29457586.0
0.984,1733.8462411462892,61.0302751933233,-2979.795,30.604143142700195,2979.795,-2405.1205078125,8879178.0
0.988,1743.9743936489301,41.255320011764184,638.5283,31.482158660888672,638.5283,-2788.2369140625,407718.4
0.992,1752.9968482482068,48.340910510762306,2873.374,32.80396270751953,2873.374,-1936.866796875,8256278.5
0.996,1762.8309622722495,38.827816023586905,2554.1104,37.02024459838867,2554.1104,-468.2533203125,6523479.5
1.0,1771.7492179009928,27.38354529584708,212.84277,45.01678466796875,212.84277,659.812109375,45302.047
1.004,1780.8560348663818,56.80649328584726,-1702.7402,51.7593879699707,1702.7402,915.223046875,2899324.2
1.008,1791.1773555776433,70.1871486053438,-1596.3184,203.12367248535156,1596.3184,468.2537109375,2548232.2
1.012,1800.648467783057,34.49255225686805,638.5283,38.917232513427734,638.5283,21.2845703125,407718.4
1.016,1810.0496880969986,27.055432336551092,3192.6377,33.27754592895508,3192.6377,148.9900390625,10192935.0
1.02,1819.2150358661904,14.38215265661588,4044.0088,29.0346736907959,4044.0088,915.2232421875,16354007.0
1.024,1827.9750797844886,13.733498404310305,2766.9531,26.93137550354004,2766.9531,1809.1619140625,7656029.5
1.028,1837.2652306311845,11.164913837870813,319.26367,24.370269775390625,319.26367,2192.2783203125,101929.29
1.032,1846.11259704254,10.614087153403458,-1596.3184,19.799100875854492,1596.3184,1745.308984375,2548232.2
1.036,1854.5466845121205,11.563090401129742,-2660.5312,15.395980834960938,2660.5312,574.6751953125,7078426.5
1.04,1863.4695720230122,19.047836635661582,-3299.0586,11.347002029418945,3299.0586,-893.93828125,10883788.0
1.044,1872.8644196621847,46.62719462972476,-4363.2695,10.244686126708984,4363.2695,-2319.9828125,19038122.0
1.048,1882.8834978720977,39.78822570281884,-5853.168,233.70335388183594,5853.168,-3554.469140625,34259576.0
1.052,1892.6627375759697,17.150650218086323,-5746.746,20.764163970947266,5746.746,-4384.5546875,33025090.0
1.056,1901.7411135330606,22.14022052685579,-2660.5312,22.535930633544922,2660.5312,-4384.5546875,7078426.5
1.06,1911.4780311534025,16.701681869203945,3299.0596,24.033109664916992,3299.0596,-3064.9310546875,10883794.0
1.064,1920.4783405384726,15.846585134617307,9577.91,24.753976821899414,9577.91,-276.6951171875,91736360.0
1.068,1929.6824790668861,15.878163157747291,12664.129,24.985061645507812,12664.129,3426.7642578125,160380160.0
1.072,1938.8250754540172,18.10397283655953,10535.703,25.072612762451172,10535.703,6683.2541015625,111001040.0
1.076,1948.0171397969157,12.330827530952254,4044.0088,24.991085052490234,4044.0088,8024.162109375,16354007.0
1.08,1957.049181164621,14.519508188353713,-3618.3232,24.799488067626953,3618.3232,6640.685546875,13092263.0
1.084,1965.9433338288234,12.181466409016402,-8832.965,24.14513397216797,8832.965,2958.510546875,78021260.0
1.088,1974.7270356179017,12.549,-10003.598,23.633544921875,10003.598,-1575.034765625,100071970.0
1.092,1983.4537169130642,11.573628308694316,-7555.9062,227.3667755126953,7555.9062,-5193.356640625,57091720.0
1.096,1992.1867858176072,11.145335774221866,-3831.165,20.471906661987305,3831.165,-6768.39140625,14677826.0
1.1,2000.9104664421573,13.761964731778491,-532.10645,18.650190353393555,532.10645,-6151.148046875,283137.28
1.104,2009.5633401556445,16.81178198907211,1596.3193,15.627652168273926,1596.3193,-4065.2912109375,2548235.5
1.108,2018.0274666181624,14.767997402203086,3192.6377,14.934661865234375,3192.6377,-1426.044140625,10192935.0
1.112,2026.6141114326463,21.880790969628638,4469.6914,16.282184600830078,4469.6914,979.075390625,19978142.0
1.116,2035.3804708103246,21.67355009301245,5321.0625,16.90376091003418,5321.0625,2809.5208984375,28313706.0
1.12,2043.9611296662338,21.79353172924923,5214.6406,20.48584747314453,5214.6406,3958.8703125,27192476.0
1.124,2052.784786443681,25.792,3192.6377,22.490123748779297,3192.6377,4278.133984375,10192935.0
1.128,2061.7863660186104,22.397816990701273,-319.26367,23.713665008544922,319.26367,3575.7537109375,101929.29
1.132,2070.7031570017316,16.44194794886352,-4150.426,25.37097930908203,4150.426,1851.7302734375,17226034.0
1.136,2079.478797428684,15.758939871434045,-6278.8516,26.22828483581543,6278.8516,-468.2525390625,39423976.0
1.14,2088.13321231393,21.64033212313947,-5533.9023,222.8429412841797,5533.9023,-2617.9611328125,30624076.0
1.144,2097.151687911861,21.639270065900508,-2234.8467,28.258100509643555,2234.8467,-3703.4580078125,4994539.5
1.148,2105.9982852604985,22.268491823366627,1702.7402,29.732337951660156,1702.7402,-3299.0572265625,2899324.2
1.152,2115.1657393577757,27.586797983491685,3724.745,31.489320755004883,3724.745,-1724.023046875,13873726.0
1.156,2124.114148881159,26.701105361494754,2766.9531,33.87275314331055,2766.9531,85.137890625,7656029.5
1.16,2133.1294061160147,18.634878342382486,212.84277,41.597835540771484,212.84277,1234.4869140625,45302.047
1.164,2142.07142119338,17.6925684773568,-1383.4766,63.04700469970703,1383.4766,1404.7609375,1914007.4
1.168,2151.243639162834,26.131246735686698,-212.84277,187.84255981445312,212.84277,1021.6443359375,45302.047
1.172,2160.399394778726,21.36957029288382,2660.5322,41.571651458740234,2660.5322,808.8017578125,7078431.5
1.176,2169.4749077906426,20.16135430920932,4469.6914,34.83961868286133,4469.6914,1149.3494140625,19978142.0
1.18,2178.7727241548328,25.594454140127116,2766.9531,33.044158935546875,2766.9531,1660.171484375,7656029.5
1.184,2188.021714353208,27.566508607202042,-2128.4248,32.3104133605957,2128.4248,1511.1818359375,4530192.0
1.188,2197.45600019452,31.514359914414086,-6704.539,31.614852905273438,6704.539,212.842578125,44950844.0
1.192,2206.9996693410462,28.642181862424497,-7449.4883,218.57481384277344,7449.4883,-1809.1615234375,55494876.0
1.196,2216.6234532699623,23.190319438790137,-3405.4805,31.61054229736328,3405.4805,-3384.1958984375,11597297.0
1.2,2226.2536395954303,23.41162827458294,2554.1104,31.39371681213379,2554.1104,-3426.764453125,6523479.5
1.204,2236.3501397604587,25.198,6278.8516,31.472888946533203,6278.8516,-1745.3091796875,39423976.0
1.208,2246.062491100282,26.941122419084067,5533.9023,32.08781433105469,5533.9023,702.3791015625,30624076.0
1.212,2256.6470204373927,28.864535460779553,1702.7402,32.83411407470703,1702.7402,2532.8248046875,2899324.2
1.216,2266.567188753987,25.806186346324395,-1596.3184,35.741851806640625,1596.3184,2894.6572265625,2548232.2
1.22,2276.505239584099,21.54819301969188,-1702.7402,203.44009399414062,1702.7402,2043.287109375,2899324.2
1.224,2286.2255664457925,24.04747918739123,638.5283,77.53141784667969,638.5283,915.2224609375,407718.4
1.228,2296.016720817881,22.817842539040065,2447.6895,54.27585220336914,2447.6895,297.9798828125,5991183.5
1.232,2305.810226812629,29.804249493870625,1383.4766,36.81687927246094,1383.4766,234.1271484375,1914007.4
1.236,2315.7854212330485,32.97822565056386,-2341.2676,32.36701202392578,2341.2676,85.1373046875,5481534.0
1.24,2325.7296219169166,43.48247276612535,-5853.168,30.38551902770996,5853.168,-744.9482421875,34259576.0
1.244,2335.84724975003,42.78224256749589,-6278.8516,220.11778259277344,6278.8516,-2128.42421875,39423976.0
1.248,2346.082826104019,44.538684798824555,-2979.795,28.878028869628906,2979.795,-3213.92109375,8879178.0
1.252,2356.4530800483717,41.54775875695234,1809.1621,27.961185455322266,1809.1621,-3128.783984375,3273067.5
1.256,2366.842449550343,46.42168823210222,5427.4844,27.90753746032715,5427.4844,-1575.03359375,29457586.0
1.26,2377.2882614430455,45.957470861245596,5959.59,27.257675170898438,5959.59,787.51796875,35516710.0
1.264,2387.835221152785,41.369111636263575,3831.165,26.54707145690918,3831.165,2809.5212890625,14677826.0
1.268,2398.2686976846044,47.84927350811677,744.9492,25.934059143066406,744.9492,3554.4701171875,554949.3
1.272,2408.61260610212,52.372,-1489.8975,24.777137756347656,1489.8975,2894.658203125,2219794.5
1.276,2418.853199177797,62.253,-2128.4248,23.09195899963379,2128.4248,1383.4763671875,4530192.0
1.28,2429.124196888014,56.42465958710837,-1596.3184,16.923879623413086,1596.3184,-127.7052734375,2548232.2
1.284,2439.3966576518847,53.24049594334595,-1064.2119,3.5361878871917725,1064.2119,-1106.7806640625,1132547.0
1.288,2449.735017131187,57.909107880349005,-1170.6338,8.010796546936035,1170.6338,-1489.897265625,1370383.5
1.292,2460.2224756486357,59.79493490216179,-2022.0039,238.28689575195312,2022.0039,-1596.3185546875,4088499.8
1.296,2470.8544649002465,60.277,-2341.2676,22.81662368774414,2341.2676,-1638.887109375,5481534.0
1.3,2481.347779977309,12.709777997729608,-1170.6338,24.723093032836914,1170.6338,-1553.7501953125,1370383.5
1.304,2491.59251147513,54.33902190171442,1702.7402,26.421245574951172,1702.7402,-1000.359765625,2899324.2
1.308,2502.0261172996898,55.63549161186357,5108.2188,27.358863830566406,5108.2188,255.4107421875,26093898.0
1.312,2512.421059759136,50.23879752782268,6810.961,27.089595794677734,6810.961,2022.0037109375,46389188.0
1.316,2522.4112035362964,52.372,5321.0625,26.961380004882812,5321.0625,3554.4697265625,28313706.0
1.32,2532.9056994407956,58.042445563820344,532.10645,27.055490493774414,532.10645,3895.0177734375,283137.28
1.324,2543.478985542388,59.61739132543277,-5533.9023,26.84577751159668,5533.9023,2447.6892578125,30624076.0
1.328,2554.1534578213127,63.26744674858805,-9790.754,26.55840301513672,9790.754,-532.1052734375,95858860.0
1.332,2564.8597314186136,56.99310081116264,-9897.176,223.8389434814453,9897.176,-3873.7326171875,97954090.0
1.336,2575.5604537030554,48.4854359255886,-5746.746,25.596881866455078,5746.746,-6087.2943359375,33025090.0
1.34,2586.4390886349065,50.395,851.3701,25.34426498413086,851.3701,-6023.4416015625,724831.06
1.344,2597.3167649070197,54.63493845049061,7023.801,25.05864906311035,7023.801,-3511.9009765625,49333776.0
1.348,2607.9781381975968,65.45210575981348,10216.441,24.69965362548828,10216.441,489.5380859375,104375670.0
1.352,2618.414505828425,66.8075276227922,9365.07,24.458511352539062,9365.07,4341.9873046875,87704540.0
1.356,2628.8124670796146,70.99961545308237,5321.0625,23.874629974365234,5321.0625,6555.5490234375,28313706.0
1.36,2639.270895789599,64.33599928390197,0.0,23.80435562133789,0.0,6385.275,0.0
1.364,2649.7230527791635,27.410089864816886,-4469.6914,23.84135627746582,4469.6914,4086.5765625,19978142.0
1.368,2660.279005008858,41.92977222157962,-6385.2734,23.02741241455078,6385.2734,766.23359375,40771716.0
1.372,2670.787811682545,47.12127428062328,-5746.746,227.66404724121094,5746.746,-2256.1296875,33025090.0
1.376,2681.427725431197,70.157940780184,-3618.3232,20.480777740478516,3618.3232,-4044.0068359375,13092263.0
1.38,2692.281294646213,58.23935982029267,-1596.3184,17.08829689025879,1596.3184,-4363.2705078125,2548232.2
1.384,2702.796708329767,59.69862207855988,-532.10645,10.510698318481445,532.10645,-3575.753515625,283137.28
1.388,2713.276567042671,71.15638190484056,-319.26367,3.0492053031921387,319.26367,-2362.5515625,101929.29
1.392,2723.8052143487103,93.91779020277328,532.10645,10.755232810974121,532.10645,-1106.7810546875,283137.28
1.396,2734.799227444342,105.70762760853903,2554.1104,18.190139770507812,2554.1104,127.7056640625,6523479.5
1.4,2745.4320508331184,99.74283164087542,5001.797,22.397531509399414,5001.797,1447.3287109375,25017972.0
1.404,2756.3267133617182,109.75642521531913,6066.0117,24.617637634277344,6066.0117,2766.95234375,36796500.0
1.408,2767.2926358394025,97.92219803715614,4363.2695,25.884096145629883,4363.2695,3703.458984375,19038122.0
1.412,2778.2185288390883,107.708,212.84277,26.61408805847168,212.84277,3639.60625,45302.047
1.416,2789.1845598818095,92.4439639610312,-4150.426,26.68499755859375,4150.426,2298.6990234375,17226034.0
1.42,2800.2778436160074,97.79988625536028,-6385.2734,26.768268585205078,6385.2734,21.2849609375,40771716.0
1.424,2811.373260013711,97.79595600822636,-5533.9023,223.7726593017578,5533.9023,-2298.6978515625,30624076.0
1.428,2822.366944722221,81.7747914583359,-2660.5312,25.73101043701172,2660.5312,-3703.4580078125,7078426.5
1.432,2833.057393461306,97.95110020334427,532.10645,25.514835357666016,532.10645,-3639.6052734375,283137.28
1.436,2843.8795704918707,99.16537554088939,2341.2686,23.521888732910156,2341.2686,-2341.26640625,5481538.5
1.44,2854.821195982541,76.54966007694638,2660.5322,21.265378952026367,2660.5322,-532.1052734375,7078431.5
1.444,2865.5472308597555,62.227644676032874,2128.4258,18.261388778686523,2128.4258,1000.3603515625,4530196.5
1.448,2876.358169441928,77.11214296801245,1489.8975,15.552363395690918,1489.8975,1830.44609375,2219794.5
1.452,2887.314669764741,122.12105609060119,851.3701,14.540807723999023,851.3701,1894.298828125,724831.06
1.456,2898.185085799603,122.8719884849036,532.10645,8.011726379394531,532.10645,1532.46640625,283137.28
1.46,2908.9746365653887,113.8219579276066,212.84277,11.88380241394043,212.84277,1042.928515625,45302.047
1.464,2920.0460773673435,109.78286858017152,-212.84277,14.601065635681152,212.84277,574.6748046875,45302.047
1.468,2931.1308018073573,101.72098729513067,-638.52734,15.333294868469238,638.52734,148.98984375,407717.16
1.472,2942.2897006269072,91.57964678662587,-1064.2119,17.717226028442383,1064.2119,-234.1265625,1132547.0
1.476,2953.2643767035106,89.80795132687606,-1383.4766,226.3356170654297,1383.4766,-617.2431640625,1914007.4
1.48,2964.2109389800867,111.1474391182505,-957.791,31.162118911743164,957.791,-851.369921875,917363.6
1.484,2975.0662561275994,98.13891642080337,212.84277,35.973636627197266,212.84277,-766.2328125,45302.047
1.488,2985.889690396992,80.1787718031369,1383.4766,42.45878219604492,1383.4766,-361.83203125,1914007.4
1.492,2996.8975511931644,102.09493899147247,1277.0557,44.85898971557617,1277.0557,106.421484375,1630871.1
1.496,3011.5800555497194,105.73061222093568,-532.10645,40.490787506103516,532.10645,276.6955078125,283137.28
1.5,3030.788984770125,147.189,-2873.374,37.2147102355957,2873.374,-106.42109375,8256278.5
1.504,3052.2074390116254,123.47471097267915,-3405.4805,214.46034240722656,3405.4805,-830.0857421875,11597297.0
1.508,3073.5803031675127,93.874,-1064.2119,33.63185119628906,1064.2119,-1319.6234375,1132547.0
1.512,3093.9297551068835,89.66141225654896,2873.374,33.73362350463867,2873.374,-1000.359765625,8256278.5
1.516,3115.047602993773,109.63928426943885,5427.4844,35.214412689208984,5427.4844,191.5583984375,29457586.0
1.52,3135.7638786551756,132.18399890513732,3831.165,35.993717193603516,3831.165,1532.4662109375,14677826.0
