Time (s),Depth,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.664,676.1872717675501,4.720980157852123,5470.0273,28.402494430541992,5470.0273,694.2716796875,29921200.0
0.668,680.2728960070924,3.776298244896024,3681.751,25.758243560791016,3681.751,2524.628125,13555290.0
0.672,684.2647749614607,4.088,841.54297,23.140846252441406,841.54297,3260.978515625,708194.56
0.676,688.2842729047668,4.447783158595108,-1998.665,21.484619140625,1998.665,2566.70546875,3994662.0
0.68,692.3463680912247,4.576637925828099,-4207.715,20.530040740966797,4207.715,757.38828125,17704864.0
0.684,696.4157464918428,4.655,-5470.0312,20.4853572845459,5470.0312,-1430.6234375,29921242.0
0.688,700.5263170003117,4.088,-5259.6445,227.48460388183594,5259.6445,-3218.9025390625,27663860.0
0.692,704.6748948964954,2.873,-2945.4014,24.51980972290039,2945.4014,-3976.29140625,8675389.0
0.696,708.9757208758194,3.3095265284963844,525.96387,25.628232955932617,525.96387,-3471.365625,276638.0
0.7,713.3206805766786,3.4999475418327988,3471.3662,27.311355590820312,3471.3662,-1935.5494140625,12050383.0
0.704,717.7006019017422,4.403,4312.9062,29.730300903320312,4312.9062,21.0380859375,18601160.0
0.708,722.2544013440661,4.57,2629.8213,32.28848648071289,2629.8213,1598.93125,6915960.0
0.712,726.7731073851937,4.673885979956533,-315.5791,35.751121520996094,315.5791,2124.895703125,99590.17
0.716,731.2728137104502,5.107999999999999,-2524.63,39.45286560058594,2524.63,1514.776953125,6373756.0
0.72,735.8967127461831,3.943898008195929,-2419.4375,209.98997497558594,2419.4375,336.6162109375,5853678.0
0.724,740.3855329658796,3.706324833590212,-315.5791,37.4133186340332,315.5791,-589.080859375,99590.17
0.728,744.6844853750184,4.655,2419.4365,34.90946960449219,2419.4365,-631.1578125,5853673.0
0.732,749.0739350903052,3.0940000000000007,3892.1377,32.783443450927734,3892.1377,210.385546875,15148736.0
0.736,753.1841805953267,3.3851919690992345,2945.4014,31.29127311706543,2945.4014,1304.391796875,8675389.0
0.74,757.3090684452425,3.719742772778397,-105.19336,31.068340301513672,105.19336,1767.240625,11065.643
0.744,761.4789328572573,5.301999999999999,-3366.1729,31.007274627685547,3366.1729,1157.121875,11331120.0
0.748,765.8523720994295,5.349151621564847,-4733.6797,218.50869750976562,4733.6797,-273.5013671875,22407724.0
0.752,770.309569204429,5.311473512390769,-3155.787,32.79018020629883,3155.787,-1683.086328125,9958992.0
0.756,774.7783267245993,6.013942664309999,525.96387,33.12044143676758,525.96387,-2166.973828125,276638.0
0.76,779.3310891463786,5.8931128304441085,4102.5195,32.4171028137207,4102.5195,-1325.43125,16830666.0
0.764,783.834195654334,5.817999999999999,5575.2227,31.02820587158203,5575.2227,462.8478515625,31083108.0
0.768,788.2981027810687,6.384,4102.5195,28.622360229492188,4102.5195,2230.0876953125,16830666.0
0.772,792.8387760121199,5.884734146787403,315.57812,26.80176544189453,315.57812,2924.3607421875,99589.555
0.776,797.2990513891451,5.817999999999999,-4312.9062,25.703542709350586,4312.9062,1956.58671875,18601160.0
0.78,801.7811782427959,5.906484284652813,-7679.082,24.419870376586914,7679.082,-399.73359375,58968300.0
0.784,806.365328363817,5.605000000000002,-8415.43,225.9950408935547,8415.43,-3197.8640625,70819460.0
0.788,810.8958927599963,5.613748421223345,-5890.801,23.8677921295166,5890.801,-5196.528125,34701532.0
0.792,815.5059704986119,5.49596979640155,-1262.3154,23.116329193115234,1262.3154,-5512.1068359375,1593440.2
0.796,819.9742890335312,5.502000000000001,3576.5576,22.592771530151367,3576.5576,-3934.2140625,12791764.0
0.8,824.5184491701342,5.301999999999999,6942.7305,22.18397331237793,6942.7305,-1009.8515625,48201508.0
0.804,829.0856823220568,5.605000000000002,7889.465,21.455169677734375,7889.465,2251.12734375,62243656.0
0.808,833.6836254170223,5.301999999999999,6627.1523,20.66429328918457,6627.1523,4754.71796875,43919148.0
